L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
7,2,5,5,0.05,0.0,10.0,6.0,1.5,42,13,29,0.3095,2.3248,97.6429,107.9879,1.754,17.4728,-4.4656,-34.1217,21.95,42.2594,-9.8688,"{'sl': 29, 'tp': 12, 'end': 1}",34,-0.008,0.548
7,2,7,5,0.05,0.0,5.0,4.0,2.0,37,16,21,0.4324,1.7941,66.3802,67.2042,1.587,11.2161,-5.3846,-30.607,20.92,28.1396,-13.125,"{'tp': 16, 'sl': 21}",30,-0.008,0.541
10,2,7,5,0.05,0.0,10.0,5.0,1.0,34,5,29,0.1471,-0.6953,-23.6412,-27.866,0.774,16.1962,-3.6077,-48.7272,13.53,23.9534,-7.1599,"{'sl': 29, 'tp': 5}",29,-0.009,0.441
7,3,7,5,0.05,0.5,10.0,5.0,1.5,43,20,23,0.4651,3.6326,156.2015,277.8226,2.3339,13.6653,-5.0915,-19.218,16.81,33.6147,-7.4395,"{'sl': 23, 'tp': 19, 'end': 1}",36,-0.017,0.488
7,3,5,5,0.05,0.0,10.0,6.0,1.5,54,22,32,0.4074,4.6978,253.6835,738.8534,2.7672,18.0561,-4.4859,-23.5532,20.33,40.3577,-7.4395,"{'sl': 32, 'tp': 21, 'end': 1}",45,-0.021,0.519
7,2,5,3,0.0,0.5,10.0,5.0,1.5,29,12,17,0.4138,3.2603,94.5498,117.1188,2.0384,15.4671,-5.3562,-22.8231,19.69,29.4169,-9.0936,"{'sl': 17, 'tp': 11, 'end': 1}",26,-0.024,0.483
10,3,7,3,0.05,0.0,10.0,6.0,1.5,44,12,32,0.2727,1.1005,48.4235,30.2801,1.3135,16.9068,-4.8268,-52.5922,14.36,28.3433,-8.8715,"{'sl': 32, 'tp': 11, 'end': 1}",37,-0.024,0.432
10,2,7,3,0.05,0.0,10.0,5.0,1.0,48,6,42,0.125,-1.3673,-65.6308,-52.7573,0.57,14.5015,-3.6343,-53.3336,9.69,21.4186,-5.9477,"{'sl': 42, 'tp': 6}",39,-0.024,0.438
10,3,7,5,0.05,0.0,10.0,4.0,1.0,29,11,18,0.3793,3.2274,93.5946,129.0169,2.8282,13.1628,-2.8442,-10.8081,10.72,21.8246,-4.7088,"{'sl': 18, 'tp': 11}",28,-0.031,0.414
7,2,7,3,0.05,0.5,10.0,4.0,1.0,47,8,39,0.1702,-1.1811,-55.5118,-46.6377,0.6054,10.6456,-3.6071,-52.2075,8.81,14.374,-6.0957,"{'sl': 39, 'tp': 8}",36,-0.031,0.362
7,2,5,3,0.0,0.0,5.0,5.0,1.5,23,9,14,0.3913,2.5298,58.186,61.5698,1.8655,13.9346,-4.8018,-20.2587,13.04,17.9926,-8.1166,"{'sl': 14, 'tp': 9}",21,-0.034,0.522
10,2,7,3,0.05,0.5,10.0,5.0,1.0,47,6,41,0.1277,-1.362,-64.0133,-51.9806,0.5761,14.5015,-3.6835,-52.5664,9.87,21.4186,-5.9477,"{'sl': 41, 'tp': 6}",39,-0.034,0.426
10,3,5,3,0.05,0.0,10.0,5.0,1.0,29,6,23,0.2069,-0.0425,-1.2317,-7.1433,0.9842,12.7474,-3.379,-22.606,12.83,17.5312,-5.8321,"{'sl': 23, 'tp': 6}",26,-0.038,0.517
10,3,7,3,0.0,0.0,5.0,4.0,1.0,25,8,17,0.32,1.4086,35.2152,35.3174,1.7352,10.389,-2.8174,-10.1687,9.44,14.005,-4.1777,"{'sl': 17, 'tp': 8}",23,-0.043,0.52
10,3,7,3,0.05,0.5,5.0,4.0,1.0,29,13,16,0.4483,3.6555,106.0097,160.3118,3.1887,11.8803,-3.0271,-14.4432,10.76,21.8246,-5.8321,"{'sl': 16, 'tp': 13}",27,-0.052,0.552
7,3,7,3,0.05,0.0,5.0,5.0,1.0,38,10,28,0.2632,0.8197,31.1504,25.8645,1.3738,11.4496,-2.9766,-31.9408,10.39,17.5312,-5.8321,"{'sl': 28, 'tp': 10}",30,-0.061,0.395
5,3,5,5,0.0,0.0,5.0,4.0,2.0,84,33,51,0.3929,0.5302,44.541,9.9827,1.1381,11.1233,-6.3241,-60.3393,18.06,23.7527,-13.1714,"{'tp': 31, 'sl': 49, 'end': 4}",57,-0.062,0.5
5,3,7,5,0.0,0.0,5.0,4.0,2.0,84,33,51,0.3929,0.5302,44.541,9.9827,1.1381,11.1233,-6.3241,-60.3393,18.06,23.7527,-13.1714,"{'tp': 31, 'sl': 49, 'end': 4}",57,-0.062,0.5
10,2,7,5,0.0,0.0,5.0,5.0,1.0,22,6,16,0.2727,1.6312,35.886,30.6234,1.6266,15.5265,-3.5796,-15.9762,10.73,27.4512,-7.1599,"{'sl': 16, 'tp': 6}",20,-0.064,0.5
7,2,7,3,0.0,0.0,10.0,5.0,1.5,36,12,24,0.3333,1.6212,58.3641,49.6122,1.4587,15.4671,-5.3017,-31.4725,19.97,29.4169,-9.0936,"{'sl': 24, 'tp': 11, 'end': 1}",30,-0.068,0.5
7,2,5,3,0.0,0.5,5.0,5.0,1.5,22,9,13,0.4091,2.8274,62.202,68.33,1.9841,13.9346,-4.8622,-16.9223,12.77,17.9926,-8.1166,"{'sl': 13, 'tp': 9}",20,-0.069,0.5
7,2,7,3,0.05,0.0,10.0,4.0,1.0,51,9,42,0.1765,-1.118,-57.0194,-47.5576,0.6139,10.0729,-3.5161,-51.0683,8.69,14.374,-6.0957,"{'sl': 42, 'tp': 9}",38,-0.072,0.333
7,3,7,5,0.05,0.0,10.0,6.0,1.5,58,23,35,0.3966,4.2904,248.8434,695.4364,2.6043,17.5631,-4.4317,-24.8481,20.81,40.3577,-7.4395,"{'sl': 35, 'tp': 22, 'end': 1}",47,-0.073,0.5
7,3,7,5,0.05,0.5,10.0,6.0,1.5,43,18,25,0.4186,4.1944,180.3578,349.1887,2.4611,16.8777,-4.9376,-20.9147,20.77,40.3577,-7.4395,"{'sl': 25, 'tp': 17, 'end': 1}",36,-0.075,0.442
10,3,7,3,0.05,0.5,10.0,6.0,1.5,38,12,26,0.3158,1.8528,70.4047,63.0623,1.5315,16.9068,-5.0952,-49.3239,15.45,28.3433,-8.8715,"{'sl': 26, 'tp': 11, 'end': 1}",33,-0.077,0.395
7,2,7,3,0.0,0.0,5.0,5.0,1.5,27,9,18,0.3333,1.448,39.0965,32.8324,1.453,13.9346,-4.7953,-25.0577,14.85,17.9926,-8.1166,"{'sl': 18, 'tp': 9}",24,-0.078,0.519
5,3,5,5,0.0,0.5,10.0,5.0,1.5,81,21,60,0.2593,-0.6023,-48.7875,-54.4557,0.85,13.1646,-5.4207,-65.6556,16.95,24.9734,-13.1274,"{'sl': 59, 'tp': 19, 'end': 3}",59,-0.079,0.506
5,3,7,5,0.0,0.5,10.0,5.0,1.5,81,21,60,0.2593,-0.6023,-48.7875,-54.4557,0.85,13.1646,-5.4207,-65.6556,16.95,24.9734,-13.1274,"{'sl': 59, 'tp': 19, 'end': 3}",59,-0.079,0.506
10,3,7,3,0.05,0.5,5.0,5.0,1.0,29,10,19,0.3448,2.6271,76.186,93.0663,2.2657,13.638,-3.1681,-16.4622,12.93,23.6027,-5.8321,"{'sl': 19, 'tp': 10}",27,-0.082,0.517
7,3,5,5,0.05,0.0,5.0,6.0,1.5,47,21,26,0.4468,6.1224,287.754,1092.5014,3.6539,18.8658,-4.1703,-19.2467,22.09,40.3577,-6.6286,"{'sl': 26, 'tp': 21}",40,-0.088,0.511
7,2,7,5,0.0,0.0,10.0,6.0,1.5,24,8,16,0.3333,3.2169,77.2052,82.0661,2.0627,18.7321,-4.5407,-27.6895,14.46,42.2594,-9.8688,"{'tp': 7, 'sl': 16, 'end': 1}",22,-0.088,0.5
7,2,5,5,0.05,0.0,5.0,5.0,1.5,36,12,24,0.3333,2.1364,76.9113,82.7616,1.7806,14.6199,-4.1053,-31.2152,23.06,35.1995,-9.8688,"{'sl': 24, 'tp': 12}",30,-0.088,0.528
7,3,5,5,0.05,0.0,5.0,4.0,1.0,47,17,30,0.3617,2.7165,127.6736,206.2097,2.4834,12.5732,-2.869,-21.7731,12.13,26.8718,-4.4524,"{'sl': 30, 'tp': 17}",40,-0.09,0.362
7,2,7,3,0.0,0.5,10.0,5.0,1.5,35,12,23,0.3429,1.7823,62.3801,55.872,1.5062,15.4671,-5.3576,-28.6053,20.0,29.4169,-9.0936,"{'sl': 23, 'tp': 11, 'end': 1}",29,-0.091,0.486
7,2,7,5,0.05,0.0,5.0,5.0,1.5,37,13,24,0.3514,2.2571,83.5124,94.8259,1.8476,14.0031,-4.1053,-29.4165,22.59,35.1995,-9.8688,"{'sl': 24, 'tp': 13}",30,-0.094,0.514
10,2,7,3,0.05,0.0,5.0,5.0,1.0,34,5,29,0.1471,-0.9348,-31.7846,-31.5202,0.6736,13.1181,-3.3578,-36.6791,8.29,17.5312,-5.5812,"{'sl': 29, 'tp': 5}",30,-0.094,0.441
7,3,5,5,0.05,0.5,5.0,6.0,1.5,32,16,16,0.5,6.8521,219.2684,573.4142,3.8566,18.5017,-4.7975,-15.0201,22.62,40.3577,-6.6286,"{'sl': 16, 'tp': 16}",28,-0.097,0.438
7,3,5,5,0.05,0.0,10.0,4.0,1.0,54,17,37,0.3148,1.8398,99.3502,129.2894,1.8685,12.5732,-3.0917,-24.5803,10.98,26.8718,-4.993,"{'sl': 37, 'tp': 17}",45,-0.097,0.37
5,3,5,5,0.0,0.0,10.0,5.0,1.5,97,24,73,0.2474,-0.4078,-39.5588,-53.8339,0.8955,14.1253,-5.1858,-70.2029,17.32,29.7159,-13.1274,"{'sl': 72, 'tp': 22, 'end': 3}",63,-0.098,0.505
5,3,7,5,0.0,0.0,10.0,5.0,1.5,97,24,73,0.2474,-0.4078,-39.5588,-53.8339,0.8955,14.1253,-5.1858,-70.2029,17.32,29.7159,-13.1274,"{'sl': 72, 'tp': 22, 'end': 3}",63,-0.098,0.505
10,3,7,5,0.05,0.0,5.0,4.0,1.0,27,11,16,0.4074,3.7888,102.2967,150.3302,3.4073,13.1628,-2.6559,-6.7858,11.26,21.8246,-4.1068,"{'sl': 16, 'tp': 11}",27,-0.102,0.37
7,3,7,5,0.05,0.5,5.0,5.0,1.5,36,19,17,0.5278,5.2853,190.272,437.1069,3.3209,14.3292,-4.8226,-14.6672,18.42,33.6147,-6.6286,"{'sl': 17, 'tp': 19}",32,-0.103,0.472
10,2,5,5,0.05,0.5,10.0,5.0,1.0,22,4,18,0.1818,0.5739,12.6259,4.8194,1.2045,18.5949,-3.4308,-31.31,15.36,23.9534,-7.1599,"{'sl': 18, 'tp': 4}",18,-0.106,0.455
7,2,7,3,0.0,0.5,5.0,5.0,1.5,26,9,17,0.3462,1.6582,43.1125,38.3902,1.5239,13.9346,-4.8411,-21.9221,14.69,17.9926,-8.1166,"{'sl': 17, 'tp': 9}",23,-0.109,0.5
5,3,5,5,0.0,0.5,5.0,5.0,1.5,67,18,49,0.2687,-0.3593,-24.0698,-37.0869,0.9031,12.4611,-5.0688,-58.8179,18.46,20.0415,-9.9036,"{'tp': 16, 'sl': 48, 'end': 3}",53,-0.11,0.493
5,3,7,5,0.0,0.5,5.0,5.0,1.5,67,18,49,0.2687,-0.3593,-24.0698,-37.0869,0.9031,12.4611,-5.0688,-58.8179,18.46,20.0415,-9.9036,"{'tp': 16, 'sl': 48, 'end': 3}",53,-0.11,0.493
10,2,7,3,0.05,0.5,5.0,5.0,1.0,33,5,28,0.1515,-0.9142,-30.1671,-30.3943,0.685,13.1181,-3.4199,-35.638,8.52,17.5312,-5.5812,"{'sl': 28, 'tp': 5}",29,-0.11,0.424
7,2,5,5,0.05,0.5,5.0,6.0,1.5,29,9,20,0.3103,2.8397,82.3518,89.4451,1.9751,18.5343,-4.2228,-29.7479,26.34,42.2594,-9.8688,"{'sl': 20, 'tp': 8, 'end': 1}",24,-0.111,0.448
7,3,7,5,0.05,0.0,5.0,4.0,1.0,51,19,32,0.3725,2.7145,138.4416,238.5959,2.5222,12.0733,-2.8422,-18.5001,11.9,26.8718,-4.4524,"{'sl': 32, 'tp': 19}",44,-0.112,0.333
7,2,7,5,0.0,0.0,10.0,5.0,1.5,24,9,15,0.375,2.5752,61.8042,62.714,1.8761,14.7051,-4.7028,-29.4691,13.75,35.1995,-9.8688,"{'tp': 8, 'sl': 15, 'end': 1}",22,-0.115,0.417
7,3,7,5,0.05,0.0,10.0,4.0,1.0,58,19,39,0.3276,1.8986,110.1182,153.5401,1.9232,12.0733,-3.0583,-21.4248,10.86,26.8718,-4.993,"{'sl': 39, 'tp': 19}",47,-0.116,0.345
7,2,7,5,0.05,0.5,5.0,6.0,1.5,30,9,21,0.3,2.6747,80.2415,85.4473,1.9269,18.5343,-4.1222,-31.2304,25.9,42.2594,-9.8688,"{'sl': 21, 'tp': 8, 'end': 1}",24,-0.121,0.433
10,3,5,3,0.05,0.5,10.0,5.0,1.0,24,6,18,0.25,0.5002,12.0048,6.2058,1.1862,12.7474,-3.5822,-20.3643,14.17,17.5312,-5.8321,"{'tp': 6, 'sl': 18}",22,-0.124,0.542
7,2,7,5,0.05,0.0,10.0,4.0,1.0,45,12,33,0.2667,0.669,30.1038,22.332,1.2907,11.1376,-3.1378,-27.6499,9.82,19.1427,-7.1599,"{'tp': 12, 'sl': 33}",36,-0.126,0.333
5,3,5,5,0.0,0.0,5.0,5.0,1.5,83,21,62,0.253,-0.1788,-14.8411,-36.228,0.9508,13.6595,-4.866,-65.6733,18.6,29.7159,-10.2903,"{'tp': 19, 'sl': 61, 'end': 3}",57,-0.126,0.494
5,3,7,5,0.0,0.0,5.0,5.0,1.5,83,21,62,0.253,-0.1788,-14.8411,-36.228,0.9508,13.6595,-4.866,-65.6733,18.6,29.7159,-10.2903,"{'tp': 19, 'sl': 61, 'end': 3}",57,-0.126,0.494
10,2,5,5,0.05,0.0,10.0,5.0,1.0,25,4,21,0.16,0.0842,2.1059,-5.8285,1.0291,18.5949,-3.4416,-36.4456,15.12,23.9534,-7.1599,"{'sl': 21, 'tp': 4}",21,-0.127,0.44
10,2,7,5,0.05,0.5,10.0,4.0,1.0,31,8,23,0.2581,1.0837,33.5958,26.3836,1.4137,14.3494,-3.5304,-30.7268,10.97,21.8246,-7.1599,"{'sl': 23, 'tp': 8}",26,-0.135,0.387
10,2,7,3,0.0,0.0,10.0,6.0,1.5,43,9,34,0.2093,-0.6382,-27.4418,-36.1888,0.8451,16.641,-5.2121,-49.9813,17.02,25.7223,-8.8715,"{'sl': 34, 'tp': 8, 'end': 1}",37,-0.136,0.512
7,3,7,5,0.05,0.0,5.0,6.0,1.5,51,22,29,0.4314,5.5473,282.9139,1030.7805,3.3579,18.3137,-4.1375,-20.6145,22.49,40.3577,-6.6286,"{'sl': 29, 'tp': 22}",44,-0.142,0.49
5,3,5,5,0.0,0.5,5.0,4.0,2.0,68,30,38,0.4412,0.7636,51.927,25.4989,1.1958,10.5697,-6.978,-58.6812,18.06,21.8246,-13.1714,"{'tp': 28, 'sl': 37, 'end': 3}",53,-0.142,0.515
5,3,7,5,0.0,0.5,5.0,4.0,2.0,68,30,38,0.4412,0.7636,51.927,25.4989,1.1958,10.5697,-6.978,-58.6812,18.06,21.8246,-13.1714,"{'tp': 28, 'sl': 37, 'end': 3}",53,-0.142,0.515
7,2,5,3,0.0,0.0,10.0,5.0,1.0,30,7,23,0.2333,0.2951,8.8528,1.038,1.1041,13.4141,-3.6977,-34.501,12.0,17.5312,-6.0957,"{'sl': 23, 'tp': 7}",27,-0.147,0.433
7,3,5,5,0.05,0.0,10.0,4.0,2.0,54,27,27,0.5,2.9586,159.7668,280.9331,1.9906,11.891,-5.9737,-27.4549,18.83,26.8718,-9.886,"{'sl': 27, 'tp': 26, 'end': 1}",45,-0.148,0.481
10,2,7,5,0.05,0.0,10.0,4.0,1.0,34,8,26,0.2353,0.6787,23.0758,13.5451,1.2516,14.3494,-3.5277,-35.906,11.18,21.8246,-7.1599,"{'sl': 26, 'tp': 8}",29,-0.148,0.382
10,2,5,5,0.0,0.0,10.0,5.0,1.0,20,5,15,0.25,1.6166,32.3311,26.4074,1.5962,17.3115,-3.6151,-19.1944,9.55,27.4512,-7.1599,"{'sl': 15, 'tp': 5}",20,-0.161,0.5
7,2,5,3,0.0,0.5,10.0,5.0,1.0,29,7,22,0.2414,0.3987,11.5635,3.8532,1.1404,13.4141,-3.7425,-32.6761,11.83,17.5312,-6.0957,"{'sl': 22, 'tp': 7}",26,-0.161,0.414
7,3,5,5,0.05,0.0,5.0,4.0,2.0,47,25,22,0.5319,3.8628,181.5502,386.8985,2.4797,12.1697,-5.5769,-21.9298,19.96,26.8718,-8.8049,"{'sl': 22, 'tp': 25}",40,-0.168,0.489
7,3,7,5,0.05,0.5,5.0,6.0,1.5,36,17,19,0.4722,5.9563,214.4283,538.56,3.4279,17.8086,-4.6483,-16.4595,23.14,40.3577,-6.6286,"{'sl': 19, 'tp': 17}",32,-0.173,0.417
7,3,5,5,0.05,0.5,10.0,4.0,2.0,39,21,18,0.5385,3.0085,117.333,165.8143,1.9356,11.5591,-6.9671,-25.3976,18.03,26.8718,-9.886,"{'sl': 18, 'tp': 20, 'end': 1}",34,-0.176,0.538
7,2,7,5,0.05,0.0,5.0,4.0,1.0,37,10,27,0.2703,0.5677,21.0048,15.3211,1.2681,9.9366,-2.9023,-30.3396,11.41,19.1427,-7.1599,"{'tp': 10, 'sl': 27}",30,-0.177,0.324
7,2,5,5,0.05,0.0,5.0,4.0,1.0,36,9,27,0.25,0.4373,15.7439,9.5574,1.2009,10.4561,-2.9023,-33.8212,11.58,19.1427,-7.1599,"{'tp': 9, 'sl': 27}",30,-0.177,0.333
10,3,5,3,0.05,0.0,5.0,5.0,1.0,25,6,19,0.24,0.6716,16.7907,11.6684,1.2813,12.7474,-3.1418,-12.2858,14.08,17.5312,-5.8321,"{'sl': 19, 'tp': 6}",23,-0.179,0.48
10,3,5,3,0.05,0.0,10.0,4.0,2.0,29,16,13,0.5517,2.7009,78.3258,93.6233,1.9548,10.0226,-6.3104,-19.3262,18.83,21.8246,-10.4494,"{'sl': 13, 'tp': 14, 'end': 2}",26,-0.18,0.517
10,3,7,3,0.0,0.0,10.0,5.0,1.5,33,10,23,0.303,0.938,30.9554,19.7601,1.278,14.2319,-4.8419,-40.5004,11.24,21.4186,-8.8715,"{'sl': 23, 'tp': 10}",29,-0.18,0.485
7,2,5,5,0.0,0.0,10.0,5.0,1.0,21,4,17,0.1905,0.2447,5.1391,-0.5589,1.0906,15.4614,-3.3357,-23.3111,6.62,20.5083,-7.1599,"{'sl': 17, 'tp': 4}",20,-0.183,0.333
10,2,7,3,0.0,0.5,10.0,6.0,1.5,40,8,32,0.2,-0.7926,-31.7053,-38.3999,0.8136,17.2959,-5.3148,-46.2094,17.48,25.7223,-8.8715,"{'sl': 32, 'tp': 7, 'end': 1}",35,-0.183,0.5
10,2,7,3,0.0,0.0,5.0,6.0,1.5,33,7,26,0.2121,-0.3691,-12.1816,-21.438,0.9014,15.918,-4.7541,-38.2434,14.61,21.6111,-8.1166,"{'sl': 26, 'tp': 7}",30,-0.186,0.515
7,2,5,5,0.0,0.0,10.0,4.0,1.0,21,4,17,0.1905,-0.3481,-7.31,-10.8124,0.8711,12.3491,-3.3357,-26.37,5.71,16.3866,-7.1599,"{'sl': 17, 'tp': 4}",20,-0.189,0.381
10,2,7,5,0.05,0.0,5.0,4.0,2.0,25,9,16,0.36,1.6159,40.3987,30.0288,1.4284,14.9676,-5.8944,-39.6318,22.24,28.1396,-10.0823,"{'tp': 9, 'sl': 16}",22,-0.193,0.4
7,3,7,5,0.05,0.0,10.0,4.0,2.0,58,30,28,0.5172,2.9771,172.6733,329.0741,2.0249,11.3717,-6.0171,-24.6743,18.97,26.8718,-9.886,"{'sl': 28, 'tp': 29, 'end': 1}",47,-0.195,0.466
7,3,5,5,0.05,0.5,10.0,4.0,1.0,39,12,27,0.3077,1.3896,54.1932,53.8984,1.583,12.2618,-3.4426,-21.9298,9.31,26.8718,-4.993,"{'sl': 27, 'tp': 12}",34,-0.196,0.41
7,2,7,3,0.0,0.0,10.0,5.0,1.0,36,7,29,0.1944,-0.3554,-12.7936,-18.9794,0.8801,13.4141,-3.679,-41.8303,10.97,17.5312,-6.0957,"{'sl': 29, 'tp': 7}",30,-0.198,0.417
7,3,5,5,0.05,0.5,5.0,4.0,1.0,32,12,20,0.375,2.5786,82.5166,105.5271,2.2768,12.2618,-3.2313,-19.0239,10.62,26.8718,-4.4524,"{'sl': 20, 'tp': 12}",28,-0.208,0.406
7,3,5,5,0.05,0.5,5.0,4.0,2.0,32,19,13,0.5938,4.3474,139.1164,239.7567,2.6026,11.8908,-6.6776,-19.7157,19.5,26.8718,-8.8049,"{'sl': 13, 'tp': 19}",28,-0.211,0.562
7,2,7,3,0.0,0.5,10.0,5.0,1.0,35,7,28,0.2,-0.2881,-10.0829,-16.722,0.903,13.4141,-3.7136,-40.2095,10.8,17.5312,-6.0957,"{'sl': 28, 'tp': 7}",29,-0.211,0.4
7,3,7,5,0.05,0.5,10.0,4.0,1.0,43,14,29,0.3256,1.5107,64.9612,70.1754,1.664,11.6279,-3.3734,-18.6634,9.3,26.8718,-4.993,"{'sl': 29, 'tp': 14}",36,-0.212,0.372
7,2,7,5,0.05,0.5,10.0,4.0,1.0,38,11,27,0.2895,1.0245,38.9297,34.0519,1.4363,11.6509,-3.3048,-26.5336,10.24,19.1427,-7.1599,"{'tp': 11, 'sl': 27}",30,-0.213,0.342
10,3,5,3,0.05,0.0,5.0,4.0,2.0,25,15,10,0.6,4.1441,103.6015,152.467,2.8597,10.6206,-5.5708,-12.1179,19.64,21.8246,-8.2308,"{'sl': 10, 'tp': 14, 'end': 1}",23,-0.216,0.56
10,2,5,3,0.05,0.0,10.0,5.0,1.5,30,7,23,0.2333,-0.7553,-22.6579,-28.2858,0.8145,14.2147,-5.3113,-41.7572,18.53,17.9926,-8.3217,"{'sl': 23, 'tp': 6, 'end': 1}",28,-0.217,0.433
10,2,5,3,0.05,0.5,10.0,5.0,1.5,30,7,23,0.2333,-0.7553,-22.6579,-28.2858,0.8145,14.2147,-5.3113,-41.7572,18.53,17.9926,-8.3217,"{'sl': 23, 'tp': 6, 'end': 1}",28,-0.217,0.433
7,3,7,5,0.05,0.0,5.0,4.0,2.0,51,28,23,0.549,3.8129,194.4567,448.431,2.4972,11.5835,-5.647,-17.1675,20.02,26.8718,-8.8049,"{'sl': 23, 'tp': 28}",44,-0.22,0.471
7,3,7,5,0.05,0.5,5.0,4.0,1.0,36,14,22,0.3889,2.5912,93.2846,127.2646,2.3421,11.6279,-3.1594,-15.636,10.47,26.8718,-4.4524,"{'sl': 22, 'tp': 14}",32,-0.225,0.361
10,3,5,3,0.05,0.0,10.0,6.0,1.5,29,8,21,0.2759,0.3416,9.9076,-1.516,1.096,14.1432,-4.9161,-34.7708,17.17,21.0575,-8.6981,"{'sl': 21, 'tp': 7, 'end': 1}",26,-0.225,0.345
10,3,5,5,0.05,0.0,10.0,5.0,1.5,23,7,16,0.3043,0.5135,11.8109,4.6274,1.1722,11.4861,-4.287,-15.1202,18.7,22.464,-8.3217,"{'sl': 16, 'tp': 6, 'end': 1}",22,-0.234,0.348
10,2,7,5,0.05,0.5,5.0,5.0,1.0,22,5,17,0.2273,1.1609,25.5399,19.2116,1.4607,16.1962,-3.2612,-17.7187,17.32,23.9534,-7.1599,"{'sl': 17, 'tp': 5}",19,-0.236,0.409
7,3,7,5,0.05,0.5,10.0,4.0,2.0,43,24,19,0.5581,3.0288,130.2395,199.407,1.9822,10.9514,-6.9787,-24.6743,18.28,26.8718,-9.886,"{'sl': 19, 'tp': 23, 'end': 1}",36,-0.237,0.512
10,3,5,5,0.05,0.0,5.0,5.0,1.5,22,6,16,0.2727,0.4891,10.7595,3.5388,1.1569,13.2252,-4.287,-15.7742,18.0,22.464,-8.3217,"{'sl': 16, 'tp': 6}",22,-0.24,0.364
10,2,7,5,0.05,0.0,5.0,5.0,1.0,25,5,20,0.2,0.6008,15.0199,7.1017,1.2277,16.1962,-3.298,-23.8722,16.84,23.9534,-7.1599,"{'sl': 20, 'tp': 5}",22,-0.241,0.4
10,3,7,5,0.05,0.5,10.0,6.0,1.5,23,8,15,0.3478,2.4579,56.5307,54.4733,1.8306,15.574,-4.5374,-19.515,23.09,28.3433,-8.3217,"{'sl': 15, 'tp': 7, 'end': 1}",22,-0.249,0.348
7,3,5,3,0.05,0.0,5.0,5.0,1.0,29,8,21,0.2759,1.0046,29.1322,25.512,1.4655,11.4643,-2.9801,-27.7691,11.1,17.5312,-5.8321,"{'sl': 21, 'tp': 8}",24,-0.251,0.345
10,2,5,3,0.05,0.0,5.0,5.0,1.5,24,6,18,0.25,-0.2199,-5.2769,-13.1888,0.9427,14.4804,-5.12,-32.7877,15.42,17.9926,-8.3217,"{'sl': 18, 'tp': 6}",22,-0.251,0.417
10,2,5,3,0.05,0.5,5.0,5.0,1.5,24,6,18,0.25,-0.2199,-5.2769,-13.1888,0.9427,14.4804,-5.12,-32.7877,15.42,17.9926,-8.3217,"{'sl': 18, 'tp': 6}",22,-0.251,0.417
10,3,7,5,0.05,0.5,5.0,6.0,1.5,21,7,14,0.3333,2.9247,61.4192,62.5195,1.9887,17.6487,-4.4373,-19.515,23.57,28.3433,-8.3217,"{'sl': 14, 'tp': 7}",21,-0.253,0.381
10,2,7,3,0.0,0.5,5.0,6.0,1.5,30,6,24,0.2,-0.5482,-16.4451,-24.1602,0.8588,16.6707,-4.8529,-33.5862,14.97,21.6111,-8.1166,"{'sl': 24, 'tp': 6}",28,-0.255,0.5
10,2,7,5,0.05,0.5,5.0,4.0,2.0,22,9,13,0.4091,2.779,61.1387,61.2272,1.831,14.9676,-5.6592,-27.6895,21.5,28.1396,-10.0823,"{'tp': 9, 'sl': 13}",19,-0.257,0.364
7,2,5,3,0.05,0.0,10.0,5.0,1.5,43,15,28,0.3488,1.8106,77.8552,78.3726,1.5558,14.5282,-5.0024,-43.2804,17.95,29.4169,-9.0936,"{'sl': 28, 'tp': 14, 'end': 1}",35,-0.265,0.395
10,3,5,3,0.05,0.5,10.0,4.0,2.0,24,16,8,0.6667,4.3458,104.2991,152.9942,2.8604,10.0226,-7.0077,-17.1493,20.29,21.8246,-10.4494,"{'tp': 14, 'sl': 8, 'end': 2}",22,-0.269,0.458
7,2,5,5,0.0,0.0,10.0,4.0,2.0,21,9,12,0.4286,2.2548,47.3505,44.3992,1.6908,12.8767,-5.7117,-21.0821,12.29,28.1396,-13.125,"{'tp': 8, 'sl': 12, 'end': 1}",20,-0.273,0.524
10,3,5,3,0.05,0.0,5.0,6.0,1.5,25,7,18,0.28,1.1471,28.6766,19.6582,1.3438,16.0134,-4.6343,-19.9131,17.88,21.0575,-8.6981,"{'sl': 18, 'tp': 7}",23,-0.274,0.32
7,3,7,5,0.05,0.5,5.0,4.0,2.0,36,22,14,0.6111,4.2229,152.0229,282.6939,2.6173,11.1827,-6.7141,-15.2627,19.64,26.8718,-8.8049,"{'sl': 14, 'tp': 22}",32,-0.281,0.528
10,3,7,3,0.05,0.0,5.0,6.0,1.5,35,10,25,0.2857,1.9385,67.8483,65.4857,1.6267,17.6108,-4.3304,-27.2907,15.11,28.3433,-8.6981,"{'sl': 25, 'tp': 10}",32,-0.284,0.371
10,2,7,5,0.0,0.0,10.0,4.0,1.0,29,8,21,0.2759,1.3009,37.7247,31.5371,1.4937,14.2663,-3.6384,-26.2049,8.34,21.941,-7.1599,"{'sl': 21, 'tp': 8}",27,-0.285,0.448
