L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
10,2,7,5,0.0,0.0,10.0,4.0,2.0,81,32,49,0.3951,0.8706,70.5226,37.8377,1.2187,12.2798,-6.5802,-60.3355,17.64,28.1396,-13.125,"{'sl': 49, 'tp': 31, 'end': 1}",57,0.585,0.432
10,2,5,5,0.05,0.0,5.0,4.0,1.0,88,28,60,0.3182,1.5356,135.136,212.2731,1.7544,11.2235,-2.9854,-25.0744,10.08,21.8246,-7.1599,"{'tp': 28, 'sl': 60}",57,0.583,0.489
5,2,7,3,0.0,0.5,5.0,5.0,1.5,42,12,30,0.2857,1.1036,46.3512,32.6881,1.3252,15.7414,-4.7515,-22.9429,23.02,23.4233,-7.6456,"{'sl': 30, 'tp': 10, 'end': 2}",34,0.583,0.31
7,2,7,5,0.0,0.5,10.0,6.0,1.5,130,35,95,0.2692,0.7794,101.3273,42.3425,1.2059,16.958,-5.1811,-48.3941,13.64,42.2594,-14.7841,"{'sl': 95, 'tp': 32, 'end': 3}",78,0.578,0.408
10,2,5,5,0.0,0.0,5.0,4.0,2.0,62,27,35,0.4355,1.9462,120.6647,144.083,1.541,12.7302,-6.3729,-35.8012,18.55,28.1396,-13.125,"{'sl': 35, 'tp': 27}",47,0.574,0.484
10,2,5,5,0.05,0.5,5.0,4.0,1.0,83,27,56,0.3253,1.7068,141.6649,234.4885,1.8478,11.4358,-2.9839,-24.4509,9.52,21.8246,-7.1599,"{'tp': 27, 'sl': 56}",55,0.573,0.482
7,2,5,5,0.0,0.5,5.0,6.0,1.5,106,29,77,0.2736,0.7244,76.7839,31.743,1.1993,15.9299,-5.0024,-52.7302,14.76,42.2594,-14.7841,"{'sl': 77, 'tp': 27, 'end': 2}",71,0.572,0.406
7,2,7,5,0.0,0.5,5.0,6.0,1.5,106,29,77,0.2736,0.7244,76.7839,31.743,1.1993,15.9299,-5.0024,-52.7302,14.76,42.2594,-14.7841,"{'sl': 77, 'tp': 27, 'end': 2}",71,0.572,0.406
10,2,5,5,0.05,0.5,5.0,4.0,2.0,83,33,50,0.3976,1.2896,107.0361,106.268,1.3746,11.9014,-5.7142,-44.9739,17.73,28.1396,-13.125,"{'tp': 33, 'sl': 50}",55,0.563,0.482
10,2,7,5,0.05,0.0,10.0,4.0,2.0,112,41,71,0.3661,0.4111,46.0421,0.4496,1.1068,11.6353,-6.0705,-71.4856,17.05,28.1396,-13.125,"{'tp': 40, 'sl': 71, 'end': 1}",64,0.559,0.429
5,2,5,5,0.0,0.0,5.0,4.0,1.0,181,41,140,0.2265,0.0225,4.0699,-27.5034,1.0088,11.3417,-3.2924,-60.6866,8.61,21.9817,-9.8894,"{'sl': 139, 'tp': 38, 'end': 4}",84,0.559,0.514
5,2,7,5,0.0,0.0,5.0,4.0,1.0,181,41,140,0.2265,0.0225,4.0699,-27.5034,1.0088,11.3417,-3.2924,-60.6866,8.61,21.9817,-9.8894,"{'sl': 139, 'tp': 38, 'end': 4}",84,0.559,0.514
10,3,5,5,0.0,0.0,10.0,5.0,1.0,44,7,37,0.1591,-0.48,-21.1186,-26.3969,0.8291,14.6415,-3.3408,-36.3238,12.07,22.464,-6.2608,"{'sl': 37, 'tp': 7}",33,0.556,0.545
5,2,5,3,0.0,0.0,5.0,5.0,1.5,48,14,34,0.2917,1.2721,61.0595,51.1629,1.3984,15.3085,-4.5076,-23.2355,21.58,23.4233,-7.6456,"{'sl': 34, 'tp': 12, 'end': 2}",38,0.555,0.312
10,2,5,5,0.0,0.0,10.0,4.0,2.0,72,30,42,0.4167,1.4192,102.1833,96.8163,1.3818,12.3265,-6.3717,-50.4276,18.17,28.1396,-13.125,"{'sl': 42, 'tp': 29, 'end': 1}",54,0.55,0.444
10,2,5,5,0.05,0.0,5.0,5.0,1.0,88,24,64,0.2727,1.4384,126.5786,176.2923,1.6519,13.364,-3.0337,-36.882,12.76,23.9534,-7.1599,"{'sl': 64, 'tp': 24}",57,0.549,0.477
10,2,5,3,0.0,0.5,10.0,4.0,1.0,61,18,43,0.2951,0.6628,40.4303,29.6739,1.2574,10.9729,-3.6531,-32.8133,11.26,18.7187,-7.2165,"{'sl': 43, 'tp': 17, 'end': 1}",47,0.549,0.557
7,2,7,5,0.0,0.5,10.0,5.0,1.0,131,28,103,0.2137,0.3292,43.1291,7.3011,1.1193,14.4558,-3.511,-41.4418,8.06,24.9734,-9.8894,"{'sl': 103, 'tp': 27, 'end': 1}",78,0.549,0.443
10,2,5,5,0.05,0.5,5.0,5.0,1.0,83,23,60,0.2771,1.5869,131.7096,192.0776,1.7231,13.6455,-3.0356,-37.189,12.35,23.9534,-7.1599,"{'sl': 60, 'tp': 23}",55,0.544,0.47
7,2,7,5,0.05,0.0,10.0,4.0,2.0,194,73,121,0.3763,0.2613,50.698,-26.9705,1.0654,11.3056,-6.4018,-62.3568,17.28,28.1396,-19.6788,"{'sl': 120, 'tp': 69, 'end': 5}",87,0.541,0.474
10,2,5,5,0.05,0.5,5.0,6.0,1.5,83,25,58,0.3012,1.9856,164.8079,239.1333,1.6419,16.8631,-4.4271,-51.1682,17.92,42.2594,-9.8688,"{'sl': 58, 'tp': 24, 'end': 1}",55,0.54,0.542
7,2,7,3,0.0,0.5,5.0,4.0,1.0,54,16,38,0.2963,1.4702,79.3884,89.3924,1.6234,12.921,-3.3512,-23.1513,12.37,23.8898,-5.4444,"{'sl': 38, 'tp': 16}",42,0.54,0.574
7,2,5,5,0.0,0.5,10.0,6.0,1.5,128,35,93,0.2734,0.8959,114.6801,63.438,1.2395,16.958,-5.1489,-46.6349,13.4,42.2594,-14.7841,"{'sl': 93, 'tp': 32, 'end': 3}",78,0.539,0.406
10,2,7,5,0.0,0.0,10.0,4.0,1.0,82,24,58,0.2927,1.0583,86.782,92.0104,1.4348,11.9328,-3.4415,-34.5932,9.59,21.941,-7.1599,"{'sl': 58, 'tp': 24}",57,0.535,0.476
10,3,7,5,0.0,0.0,10.0,4.0,1.0,49,15,34,0.3061,1.7979,88.0977,106.9725,1.7847,13.3575,-3.3019,-29.4664,8.71,21.8246,-6.2608,"{'sl': 34, 'tp': 15}",38,0.533,0.551
10,2,7,3,0.0,0.5,5.0,4.0,1.0,58,18,40,0.3103,1.0712,62.1272,62.2166,1.4588,10.974,-3.3851,-26.2032,10.84,18.7187,-5.4444,"{'sl': 40, 'tp': 17, 'end': 1}",44,0.533,0.552
5,2,5,5,0.05,0.5,10.0,4.0,2.0,257,103,154,0.4008,0.6992,179.6988,77.6414,1.1745,11.7432,-6.6873,-69.8965,16.09,43.5001,-19.6788,"{'sl': 152, 'tp': 94, 'end': 11}",92,0.532,0.486
5,2,7,5,0.05,0.5,10.0,4.0,2.0,257,103,154,0.4008,0.6992,179.6988,77.6414,1.1745,11.7432,-6.6873,-69.8965,16.09,43.5001,-19.6788,"{'sl': 152, 'tp': 94, 'end': 11}",92,0.532,0.486
5,3,5,3,0.0,0.5,10.0,4.0,1.0,87,24,63,0.2759,0.6634,57.7119,39.913,1.2461,12.1747,-3.7219,-48.0464,10.34,22.9036,-9.8894,"{'sl': 63, 'tp': 21, 'end': 3}",62,0.529,0.494
7,2,7,5,0.0,0.0,10.0,5.0,1.0,147,30,117,0.2041,0.1765,25.9423,-11.9259,1.0639,14.3922,-3.4686,-47.3255,9.32,24.9734,-9.8894,"{'sl': 117, 'tp': 29, 'end': 1}",81,0.523,0.449
5,3,5,3,0.0,0.0,5.0,4.0,2.0,78,39,39,0.5,2.9047,226.5668,536.5401,1.9038,12.237,-6.4276,-45.1207,21.99,28.1396,-19.6788,"{'sl': 38, 'tp': 38, 'end': 2}",54,0.52,0.5
5,3,7,3,0.0,0.5,10.0,4.0,1.0,88,24,64,0.2727,0.6177,54.3566,35.2185,1.2285,12.1747,-3.7162,-48.0464,10.3,22.9036,-9.8894,"{'sl': 64, 'tp': 21, 'end': 3}",62,0.52,0.489
10,2,7,3,0.0,0.0,5.0,5.0,1.0,62,15,47,0.2419,0.5486,34.0102,20.0,1.2155,12.7896,-3.3582,-40.4606,12.58,23.4233,-5.4444,"{'sl': 47, 'tp': 14, 'end': 1}",47,0.52,0.532
7,3,7,3,0.0,0.0,5.0,4.0,1.0,21,7,14,0.3333,1.6809,35.2991,35.6289,1.8425,11.0284,-2.9928,-20.0499,10.95,14.005,-4.7551,"{'sl': 14, 'tp': 7}",19,0.518,0.476
10,2,5,3,0.0,0.0,10.0,6.0,1.5,63,17,46,0.2698,0.4311,27.16,-2.3668,1.1113,15.9482,-5.3035,-54.3864,17.6,28.128,-10.7747,"{'sl': 46, 'tp': 15, 'end': 2}",50,0.518,0.524
10,2,5,3,0.0,0.0,10.0,5.0,1.0,65,14,51,0.2154,-0.0615,-3.9955,-17.8578,0.9781,12.738,-3.5751,-45.6253,13.03,23.4233,-7.2165,"{'sl': 51, 'tp': 13, 'end': 1}",50,0.518,0.538
10,2,5,5,0.05,0.0,5.0,4.0,2.0,88,34,54,0.3864,1.0101,88.8867,70.4371,1.2873,11.7129,-5.7287,-50.8044,17.76,28.1396,-13.125,"{'tp': 34, 'sl': 54}",57,0.515,0.466
5,3,7,3,0.0,0.0,5.0,4.0,2.0,79,39,40,0.4937,2.7843,219.9561,494.4603,1.8549,12.237,-6.4322,-48.7486,21.86,28.1396,-19.6788,"{'sl': 39, 'tp': 38, 'end': 2}",54,0.514,0.506
10,2,7,5,0.05,0.5,5.0,5.0,1.5,89,26,63,0.2921,0.8848,78.7505,55.677,1.2757,14.0144,-4.5337,-51.8527,16.72,35.1995,-9.8688,"{'sl': 63, 'tp': 26}",58,0.514,0.494
7,2,5,5,0.0,0.0,5.0,4.0,2.0,119,45,74,0.3782,0.2868,34.135,-13.1559,1.0731,11.1349,-6.3099,-73.7032,18.37,28.1396,-19.6788,"{'sl': 73, 'tp': 42, 'end': 4}",73,0.513,0.479
5,2,7,3,0.0,0.0,5.0,5.0,1.5,49,14,35,0.2857,1.1504,56.3702,44.0744,1.3569,15.3085,-4.5128,-26.8352,21.18,23.4233,-7.6456,"{'sl': 35, 'tp': 12, 'end': 2}",38,0.512,0.306
5,2,5,5,0.05,0.0,10.0,4.0,2.0,262,103,159,0.3931,0.5472,143.3651,21.1635,1.1345,11.7432,-6.7056,-76.0628,16.22,43.5001,-19.6788,"{'sl': 157, 'tp': 94, 'end': 11}",93,0.512,0.481
5,2,7,5,0.05,0.0,10.0,4.0,2.0,262,103,159,0.3931,0.5472,143.3651,21.1635,1.1345,11.7432,-6.7056,-76.0628,16.22,43.5001,-19.6788,"{'sl': 157, 'tp': 94, 'end': 11}",93,0.512,0.481
10,2,5,3,0.0,0.5,10.0,6.0,1.5,60,16,44,0.2667,0.4322,25.9329,-2.7002,1.1109,16.2324,-5.3133,-49.3594,17.87,28.128,-10.7747,"{'sl': 44, 'tp': 14, 'end': 2}",47,0.512,0.517
5,2,5,3,0.0,0.5,5.0,4.0,2.0,41,17,24,0.4146,1.3406,54.9633,44.274,1.3546,12.3511,-6.4586,-29.2669,24.49,18.7187,-10.1608,"{'sl': 24, 'tp': 15, 'end': 2}",34,0.51,0.561
5,2,5,5,0.05,0.0,10.0,4.0,1.0,271,66,205,0.2435,0.4099,111.0754,53.2865,1.1593,12.2467,-3.401,-68.7577,8.01,43.5001,-9.8894,"{'sl': 204, 'tp': 62, 'end': 5}",93,0.508,0.472
5,2,7,5,0.05,0.0,10.0,4.0,1.0,271,66,205,0.2435,0.4099,111.0754,53.2865,1.1593,12.2467,-3.401,-68.7577,8.01,43.5001,-9.8894,"{'sl': 204, 'tp': 62, 'end': 5}",93,0.508,0.472
7,2,7,5,0.0,0.0,5.0,4.0,2.0,120,46,74,0.3833,0.3283,39.3959,-8.5871,1.0844,11.0072,-6.3099,-72.3198,18.26,28.1396,-19.6788,"{'sl': 73, 'tp': 43, 'end': 4}",73,0.507,0.475
10,2,7,3,0.0,0.5,5.0,5.0,1.0,58,14,44,0.2414,0.5605,32.5088,18.9816,1.2182,12.9626,-3.3856,-34.8454,12.9,23.4233,-5.4444,"{'sl': 44, 'tp': 13, 'end': 1}",44,0.505,0.534
10,2,5,3,0.0,0.5,10.0,5.0,1.0,61,13,48,0.2131,-0.0901,-5.4969,-18.555,0.9683,12.9203,-3.6138,-40.4972,13.36,23.4233,-7.2165,"{'sl': 48, 'tp': 12, 'end': 1}",47,0.504,0.541
5,2,5,5,0.0,0.5,10.0,4.0,2.0,215,87,128,0.4047,0.8898,191.313,125.7815,1.2178,12.2941,-6.8615,-68.01,15.54,43.5001,-19.6788,"{'sl': 126, 'tp': 78, 'end': 11}",89,0.502,0.484
5,2,7,5,0.0,0.5,10.0,4.0,2.0,215,87,128,0.4047,0.8898,191.313,125.7815,1.2178,12.2941,-6.8615,-68.01,15.54,43.5001,-19.6788,"{'sl': 126, 'tp': 78, 'end': 11}",89,0.502,0.484
5,2,5,5,0.05,0.5,10.0,4.0,1.0,267,66,201,0.2472,0.4782,127.6857,81.8072,1.1876,12.2467,-3.386,-64.6832,7.75,43.5001,-9.8894,"{'sl': 200, 'tp': 62, 'end': 5}",92,0.502,0.468
5,2,7,5,0.05,0.5,10.0,4.0,1.0,267,66,201,0.2472,0.4782,127.6857,81.8072,1.1876,12.2467,-3.386,-64.6832,7.75,43.5001,-9.8894,"{'sl': 200, 'tp': 62, 'end': 5}",92,0.502,0.468
7,2,5,5,0.0,0.5,10.0,5.0,1.0,129,28,101,0.2171,0.4039,52.0976,17.6128,1.1477,14.4558,-3.4917,-41.4418,8.12,24.9734,-9.8894,"{'sl': 101, 'tp': 27, 'end': 1}",78,0.501,0.442
10,2,5,5,0.05,0.0,5.0,6.0,1.5,88,26,62,0.2955,1.7644,155.2644,205.9088,1.5654,16.5332,-4.429,-51.8582,17.83,42.2594,-9.8688,"{'sl': 62, 'tp': 25, 'end': 1}",57,0.5,0.534
10,3,7,5,0.0,0.5,5.0,4.0,2.0,36,15,21,0.4167,1.9329,69.5844,65.2809,1.5077,13.7759,-6.5264,-45.3795,17.92,21.8246,-12.4215,"{'tp': 15, 'sl': 21}",30,0.499,0.5
7,2,7,5,0.0,0.0,10.0,6.0,1.5,146,39,107,0.2671,0.7332,107.0532,41.4466,1.1947,16.8428,-5.1385,-51.7895,14.62,42.2594,-14.7841,"{'sl': 107, 'tp': 36, 'end': 3}",81,0.498,0.418
5,2,7,3,0.0,0.0,5.0,5.0,1.0,50,10,40,0.2,0.5742,28.7107,16.7585,1.2335,15.168,-3.0742,-30.0885,10.9,23.4233,-5.1304,"{'sl': 40, 'tp': 8, 'end': 2}",38,0.493,0.5
7,2,5,5,0.0,0.5,5.0,5.0,1.0,107,23,84,0.215,0.2016,21.566,-4.1296,1.0753,13.391,-3.4099,-37.2519,9.0,22.0732,-9.8894,"{'sl': 84, 'tp': 23}",71,0.493,0.449
7,2,7,5,0.0,0.5,5.0,5.0,1.0,107,23,84,0.215,0.2016,21.566,-4.1296,1.0753,13.391,-3.4099,-37.2519,9.0,22.0732,-9.8894,"{'sl': 84, 'tp': 23}",71,0.493,0.449
10,3,7,5,0.0,0.0,5.0,4.0,1.0,42,14,28,0.3333,2.4028,100.9175,137.535,2.1306,13.584,-3.1878,-25.0565,9.5,21.8246,-6.2608,"{'tp': 14, 'sl': 28}",32,0.492,0.548
7,2,5,5,0.05,0.0,5.0,4.0,2.0,159,59,100,0.3711,0.1189,18.8974,-33.1047,1.0314,10.5169,-6.016,-79.3823,18.66,28.1396,-19.6788,"{'sl': 99, 'tp': 56, 'end': 4}",80,0.492,0.491
7,2,5,5,0.05,0.0,10.0,4.0,2.0,191,71,120,0.3717,0.1894,36.1766,-35.5894,1.0472,11.2979,-6.3831,-66.6689,17.21,28.1396,-19.6788,"{'sl': 119, 'tp': 67, 'end': 5}",87,0.491,0.476
10,2,5,3,0.05,0.0,5.0,4.0,1.0,59,21,38,0.3559,1.7969,106.0176,145.4797,1.8308,11.1248,-3.358,-24.9528,10.51,21.8246,-5.4444,"{'sl': 38, 'tp': 20, 'end': 1}",45,0.49,0.542
5,2,5,3,0.0,0.0,5.0,5.0,1.0,49,10,39,0.2041,0.6504,31.8702,20.5678,1.266,15.168,-3.0721,-30.0885,11.1,23.4233,-5.1304,"{'sl': 39, 'tp': 8, 'end': 2}",38,0.488,0.49
5,2,5,5,0.0,0.0,10.0,4.0,2.0,228,91,137,0.3991,0.7593,173.1197,79.1876,1.1844,12.22,-6.8533,-77.2611,16.31,43.5001,-19.6788,"{'sl': 135, 'tp': 82, 'end': 11}",91,0.488,0.482
5,2,7,5,0.0,0.0,10.0,4.0,2.0,228,91,137,0.3991,0.7593,173.1197,79.1876,1.1844,12.22,-6.8533,-77.2611,16.31,43.5001,-19.6788,"{'sl': 135, 'tp': 82, 'end': 11}",91,0.488,0.482
7,2,7,5,0.05,0.0,5.0,4.0,2.0,160,60,100,0.375,0.151,24.1583,-29.5854,1.0402,10.4293,-6.016,-78.2976,18.57,28.1396,-19.6788,"{'sl': 99, 'tp': 57, 'end': 4}",80,0.488,0.487
7,2,5,3,0.0,0.0,5.0,4.0,1.0,53,17,36,0.3208,1.8785,99.5601,130.5535,1.8352,12.8682,-3.3111,-20.5345,12.7,23.8898,-5.4444,"{'sl': 36, 'tp': 17}",41,0.487,0.566
10,3,7,5,0.0,0.0,5.0,5.0,1.5,42,9,33,0.2143,-0.3981,-16.7191,-27.9027,0.8963,16.0547,-4.8852,-49.9428,16.43,23.6027,-9.3412,"{'sl': 33, 'tp': 9}",32,0.486,0.476
7,2,5,5,0.0,0.0,5.0,5.0,1.0,122,25,97,0.2049,0.1006,12.269,-14.5679,1.038,13.3999,-3.3271,-37.4131,10.42,22.0732,-9.8894,"{'sl': 97, 'tp': 25}",73,0.484,0.459
7,2,7,5,0.0,0.0,5.0,5.0,1.0,122,25,97,0.2049,0.1006,12.269,-14.5679,1.038,13.3999,-3.3271,-37.4131,10.42,22.0732,-9.8894,"{'sl': 97, 'tp': 25}",73,0.484,0.459
7,2,7,3,0.0,0.5,5.0,4.0,2.0,52,21,31,0.4038,1.1111,57.7776,39.8012,1.2798,12.5852,-6.6617,-45.0298,17.44,23.8898,-10.7888,"{'sl': 31, 'tp': 21}",42,0.481,0.577
10,3,5,3,0.0,0.5,5.0,5.0,1.5,20,12,8,0.6,7.8313,156.6266,303.1668,5.1461,16.2003,-4.7221,-10.6037,21.35,35.1995,-6.2165,"{'tp': 12, 'sl': 8}",18,0.48,0.45
10,2,7,5,0.0,0.0,5.0,4.0,2.0,68,28,40,0.4118,1.2882,87.5966,72.2218,1.3351,12.4635,-6.5345,-38.9844,18.35,28.1396,-13.125,"{'sl': 40, 'tp': 28}",51,0.48,0.471
7,2,5,5,0.0,0.0,5.0,6.0,1.5,121,33,88,0.2727,0.7793,94.2945,48.4026,1.2188,15.9183,-4.8978,-54.501,15.83,42.2594,-14.7841,"{'sl': 88, 'tp': 31, 'end': 2}",73,0.48,0.413
7,2,7,5,0.0,0.0,5.0,6.0,1.5,121,33,88,0.2727,0.7793,94.2945,48.4026,1.2188,15.9183,-4.8978,-54.501,15.83,42.2594,-14.7841,"{'sl': 88, 'tp': 31, 'end': 2}",73,0.48,0.413
7,2,5,5,0.0,0.0,10.0,5.0,1.0,145,30,115,0.2069,0.2408,34.9108,-3.4619,1.088,14.3922,-3.4509,-47.3255,9.39,24.9734,-9.8894,"{'sl': 115, 'tp': 29, 'end': 1}",81,0.48,0.448
7,2,5,5,0.0,0.5,5.0,5.0,1.5,106,30,76,0.283,0.2496,26.4574,-12.7285,1.0697,13.542,-4.9974,-58.7136,13.73,35.1995,-14.7841,"{'sl': 76, 'tp': 28, 'end': 2}",71,0.477,0.396
7,2,7,5,0.0,0.5,5.0,5.0,1.5,106,30,76,0.283,0.2496,26.4574,-12.7285,1.0697,13.542,-4.9974,-58.7136,13.73,35.1995,-14.7841,"{'sl': 76, 'tp': 28, 'end': 2}",71,0.477,0.396
7,2,7,5,0.05,0.0,10.0,4.0,1.0,198,46,152,0.2323,0.1036,20.5138,-18.3572,1.041,11.3359,-3.2956,-48.152,8.98,23.8898,-9.8894,"{'sl': 152, 'tp': 45, 'end': 1}",87,0.476,0.455
7,3,7,3,0.0,0.0,10.0,6.0,1.5,29,8,21,0.2759,0.9624,27.9105,13.7427,1.2486,17.5253,-5.3472,-52.3221,14.17,24.0547,-8.8715,"{'sl': 21, 'tp': 8}",26,0.473,0.621
7,2,5,3,0.0,0.5,10.0,4.0,1.0,71,17,54,0.2394,0.3504,24.876,5.2617,1.1216,13.4966,-3.7883,-51.3813,11.96,23.8898,-7.2165,"{'sl': 54, 'tp': 17}",53,0.473,0.563
7,3,7,3,0.0,0.5,10.0,6.0,1.5,27,7,20,0.2593,0.7404,19.9917,5.6664,1.1823,18.5239,-5.4838,-51.0412,13.26,24.0547,-8.8715,"{'sl': 20, 'tp': 7}",24,0.471,0.593
5,2,5,3,0.0,0.5,10.0,4.0,2.0,57,21,36,0.3684,0.2543,14.4929,-11.3982,1.0574,12.7056,-7.009,-59.4011,22.54,18.7187,-14.3329,"{'sl': 36, 'tp': 18, 'end': 3}",45,0.47,0.526
5,2,5,3,0.05,0.5,10.0,6.0,1.5,87,22,65,0.2529,0.3975,34.5832,-4.5912,1.105,16.5441,-5.0675,-53.8349,20.77,28.128,-10.7747,"{'sl': 65, 'tp': 17, 'end': 5}",57,0.467,0.425
7,2,7,5,0.0,0.0,10.0,4.0,2.0,146,56,90,0.3836,0.4279,62.4772,-4.0259,1.1041,11.8341,-6.6692,-62.584,17.05,28.1396,-19.6788,"{'sl': 89, 'tp': 52, 'end': 5}",81,0.466,0.452
10,2,7,5,0.05,0.0,5.0,5.0,1.5,94,27,67,0.2872,0.7214,67.8091,38.6127,1.2235,13.7505,-4.5292,-54.5042,16.7,35.1995,-9.8688,"{'sl': 67, 'tp': 27}",60,0.464,0.479
7,2,5,5,0.0,0.0,10.0,6.0,1.5,144,39,105,0.2708,0.8362,120.406,62.4093,1.2244,16.8428,-5.1092,-51.7895,14.42,42.2594,-14.7841,"{'sl': 105, 'tp': 36, 'end': 3}",81,0.463,0.417
10,2,5,5,0.0,0.0,10.0,4.0,1.0,73,22,51,0.3014,1.2518,91.3828,105.4435,1.5318,11.9649,-3.3695,-32.896,9.67,21.941,-7.1599,"{'sl': 51, 'tp': 22}",54,0.462,0.466
5,2,5,3,0.05,0.0,10.0,6.0,1.5,97,24,73,0.2474,0.3802,36.884,-5.0331,1.1031,16.4383,-4.8991,-59.8325,19.65,28.128,-10.7747,"{'sl': 73, 'tp': 19, 'end': 5}",61,0.462,0.433
10,2,7,5,0.05,0.0,5.0,4.0,1.0,94,29,65,0.3085,1.2872,120.9939,169.6089,1.6095,11.0179,-3.0542,-25.0744,10.09,21.8246,-7.1599,"{'tp': 29, 'sl': 65}",60,0.46,0.468
5,2,7,3,0.0,0.5,5.0,4.0,2.0,42,17,25,0.4048,1.1606,48.7442,35.3015,1.3023,12.3511,-6.449,-31.4024,24.02,18.7187,-10.1608,"{'sl': 25, 'tp': 15, 'end': 2}",34,0.46,0.548
7,2,5,3,0.0,0.5,5.0,4.0,2.0,49,20,29,0.4082,1.0502,51.4609,32.9935,1.261,12.4304,-6.7982,-40.4579,18.82,23.8898,-10.7888,"{'sl': 29, 'tp': 20}",40,0.458,0.571
5,2,5,5,0.05,0.0,5.0,4.0,1.0,210,51,159,0.2429,0.2521,52.9501,12.1136,1.1051,10.9164,-3.1685,-62.8399,8.94,21.9817,-9.8894,"{'sl': 158, 'tp': 48, 'end': 4}",87,0.457,0.486
5,2,7,5,0.05,0.0,5.0,4.0,1.0,210,51,159,0.2429,0.2521,52.9501,12.1136,1.1051,10.9164,-3.1685,-62.8399,8.94,21.9817,-9.8894,"{'sl': 158, 'tp': 48, 'end': 4}",87,0.457,0.486
10,3,7,5,0.0,0.0,10.0,4.0,2.0,47,20,27,0.4255,1.7948,84.3566,83.4348,1.4883,12.8558,-6.3985,-45.3795,16.36,21.8246,-12.4215,"{'sl': 27, 'tp': 19, 'end': 1}",38,0.456,0.426
10,2,5,3,0.0,0.5,10.0,5.0,1.5,60,16,44,0.2667,-0.253,-15.1788,-31.433,0.9351,13.6629,-5.3133,-52.2958,17.67,23.4233,-10.7747,"{'sl': 44, 'tp': 14, 'end': 2}",47,0.453,0.5
10,2,5,3,0.05,0.5,5.0,4.0,1.0,55,20,35,0.3636,1.9371,106.5411,147.9266,1.8968,11.2673,-3.3944,-19.6445,11.02,21.8246,-5.4444,"{'sl': 35, 'tp': 19, 'end': 1}",42,0.448,0.545
5,2,5,3,0.05,0.5,5.0,6.0,1.5,67,18,49,0.2687,1.0431,69.8856,46.5335,1.2983,16.8977,-4.7811,-31.3154,22.33,28.128,-9.8902,"{'sl': 49, 'tp': 15, 'end': 3}",48,0.445,0.418
10,2,7,5,0.05,0.5,5.0,4.0,1.0,89,28,61,0.3146,1.4328,127.5228,188.7891,1.6838,11.2152,-3.0574,-24.4509,9.56,21.8246,-7.1599,"{'tp': 28, 'sl': 61}",58,0.444,0.461
5,2,7,3,0.05,0.5,10.0,6.0,1.5,88,22,66,0.25,0.3397,29.8939,-9.0652,1.0895,16.5441,-5.0618,-55.9998,20.56,28.128,-10.7747,"{'sl': 66, 'tp': 17, 'end': 5}",57,0.444,0.42
10,3,7,5,0.0,0.5,10.0,5.0,1.5,44,9,35,0.2045,-1.2035,-52.9533,-49.2402,0.7058,14.1138,-5.1422,-56.2104,16.55,23.6027,-9.3412,"{'sl': 35, 'tp': 8, 'end': 1}",36,0.442,0.5
5,2,5,3,0.05,0.0,5.0,6.0,1.5,77,20,57,0.2597,0.9375,72.1864,45.8549,1.275,16.7353,-4.6056,-31.1438,20.71,28.128,-9.8902,"{'sl': 57, 'tp': 17, 'end': 3}",53,0.441,0.429
5,2,7,3,0.05,0.0,10.0,6.0,1.5,98,24,74,0.2449,0.3285,32.1947,-9.4863,1.0889,16.4383,-4.8963,-61.7161,19.47,28.128,-10.7747,"{'sl': 74, 'tp': 19, 'end': 5}",61,0.441,0.429
7,2,7,3,0.0,0.0,5.0,4.0,1.0,57,17,40,0.2982,1.5211,86.7005,102.2829,1.6565,12.8682,-3.3015,-23.7493,12.19,23.8898,-5.4444,"{'sl': 40, 'tp': 17}",43,0.44,0.561
10,3,5,5,0.0,0.5,5.0,5.0,1.5,34,5,29,0.1471,-2.3411,-79.5971,-58.5767,0.458,13.4538,-5.0643,-57.8641,16.62,15.6629,-9.3412,"{'sl': 29, 'tp': 5}",27,0.44,0.471
5,2,5,5,0.05,0.5,5.0,4.0,1.0,207,51,156,0.2464,0.2979,61.6706,22.4823,1.1246,10.9164,-3.1735,-61.3078,8.59,21.9817,-9.8894,"{'sl': 155, 'tp': 48, 'end': 4}",87,0.438,0.478
5,2,7,5,0.05,0.5,5.0,4.0,1.0,207,51,156,0.2464,0.2979,61.6706,22.4823,1.1246,10.9164,-3.1735,-61.3078,8.59,21.9817,-9.8894,"{'sl': 155, 'tp': 48, 'end': 4}",87,0.438,0.478
10,3,5,3,0.0,0.5,10.0,5.0,1.5,23,12,11,0.5217,5.9481,136.8062,228.3716,3.3752,16.2003,-5.2361,-19.6285,19.3,35.1995,-7.8621,"{'tp': 12, 'sl': 11}",20,0.435,0.478
10,3,7,5,0.05,0.5,10.0,5.0,1.0,83,19,64,0.2289,0.948,78.6859,72.0386,1.3893,14.7793,-3.1581,-35.6416,12.54,26.8007,-6.2608,"{'sl': 64, 'tp': 19}",58,0.435,0.506
