L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
5,2,7,5,0.0,0.5,5.0,4.0,1.0,56,11,45,0.1964,-0.3734,-20.9123,-25.0214,0.8411,10.0647,-2.925,-37.7042,6.95,16.3686,-7.7418,"{'sl': 45, 'tp': 11}",33,0.116,0.554
7,2,5,3,0.05,0.0,5.0,4.0,1.0,33,8,25,0.2424,0.6894,22.7516,16.3596,1.2929,12.5526,-3.1068,-25.2401,8.67,19.3253,-5.3019,"{'sl': 25, 'tp': 8}",21,0.115,0.394
10,2,5,5,0.05,0.0,10.0,5.0,1.0,30,7,23,0.2333,1.1475,34.4243,28.137,1.4699,15.3839,-3.1854,-30.0078,12.83,23.9534,-5.5812,"{'sl': 23, 'tp': 7}",24,0.111,0.533
10,3,7,3,0.05,0.0,5.0,5.0,1.0,35,13,22,0.3714,3.3873,118.5572,183.3858,2.7274,14.3992,-3.1197,-22.4268,11.57,23.6027,-5.5812,"{'sl': 22, 'tp': 13}",28,0.11,0.6
10,3,7,3,0.05,0.5,5.0,5.0,1.0,32,12,20,0.375,3.3871,108.3885,158.7133,2.6946,14.3626,-3.1981,-22.4268,11.38,23.6027,-5.5812,"{'sl': 20, 'tp': 12}",25,0.108,0.594
7,3,7,5,0.05,0.5,10.0,5.0,1.5,36,15,21,0.4167,1.899,68.3643,74.5609,1.6897,11.1659,-4.7202,-22.6219,13.94,18.9253,-7.4395,"{'sl': 21, 'tp': 14, 'end': 1}",24,0.108,0.5
10,2,7,3,0.0,0.5,5.0,5.0,1.5,35,8,27,0.2286,-0.3925,-13.739,-22.5276,0.8957,14.7418,-4.8768,-38.7693,17.8,18.4207,-7.9029,"{'sl': 27, 'tp': 8}",27,0.107,0.4
5,3,5,5,0.0,0.0,5.0,5.0,1.5,79,18,61,0.2278,-0.4854,-38.3438,-46.5543,0.865,13.6464,-4.6554,-70.7011,19.09,22.464,-10.0648,"{'tp': 18, 'sl': 61}",43,0.107,0.506
5,3,7,5,0.0,0.0,5.0,5.0,1.5,79,18,61,0.2278,-0.4854,-38.3438,-46.5543,0.865,13.6464,-4.6554,-70.7011,19.09,22.464,-10.0648,"{'tp': 18, 'sl': 61}",43,0.107,0.506
7,3,7,5,0.05,0.0,5.0,6.0,1.5,38,15,23,0.3947,3.6047,136.9786,224.6785,2.5416,15.0556,-3.8633,-12.2171,15.11,26.9768,-6.6286,"{'sl': 23, 'tp': 15}",24,0.106,0.474
10,2,5,3,0.05,0.0,5.0,5.0,1.0,27,4,23,0.1481,-0.7683,-20.7452,-23.1985,0.7388,14.6724,-3.4537,-29.4134,11.48,18.4207,-5.5812,"{'sl': 23, 'tp': 4}",19,0.101,0.444
7,3,7,3,0.05,0.0,5.0,5.0,1.0,25,10,15,0.4,3.3801,84.5035,111.9098,2.8093,13.1208,-3.1136,-16.6265,10.28,18.4207,-5.3019,"{'sl': 15, 'tp': 10}",20,0.1,0.56
5,2,5,5,0.05,0.0,5.0,6.0,1.5,88,24,64,0.2727,0.7133,62.7743,39.5124,1.232,13.8903,-4.228,-49.7773,18.19,24.6029,-11.5627,"{'sl': 64, 'tp': 23, 'end': 1}",43,0.1,0.477
5,2,7,5,0.05,0.0,5.0,6.0,1.5,88,24,64,0.2727,0.7133,62.7743,39.5124,1.232,13.8903,-4.228,-49.7773,18.19,24.6029,-11.5627,"{'sl': 64, 'tp': 23, 'end': 1}",43,0.1,0.477
7,3,7,3,0.05,0.0,5.0,4.0,2.0,25,14,11,0.56,2.8391,70.9786,83.6989,1.984,10.2224,-6.5577,-17.0475,14.24,14.7166,-10.5039,"{'sl': 11, 'tp': 14}",20,0.098,0.52
10,3,7,3,0.0,0.5,10.0,5.0,1.5,33,13,20,0.3939,3.1007,102.3216,133.9919,2.0297,15.5147,-4.9685,-18.7694,16.88,21.4186,-8.8716,"{'sl': 20, 'tp': 13}",29,0.095,0.485
7,3,7,5,0.05,0.5,5.0,5.0,1.5,29,14,15,0.4828,3.4937,101.3165,145.2574,2.5558,11.8884,-4.3414,-9.303,15.07,18.9253,-6.6286,"{'sl': 15, 'tp': 14}",20,0.084,0.483
10,3,7,3,0.05,0.5,10.0,5.0,1.5,46,21,25,0.4565,3.9972,183.8714,380.1347,2.4453,14.8137,-5.0887,-30.3697,15.22,25.0214,-8.8716,"{'sl': 25, 'tp': 20, 'end': 1}",32,0.084,0.435
10,3,7,3,0.05,0.0,10.0,5.0,1.0,49,18,31,0.3673,3.569,174.8806,356.3289,2.6737,15.5203,-3.3705,-22.4268,10.47,25.0214,-5.9477,"{'sl': 31, 'tp': 18}",34,0.08,0.592
5,3,5,5,0.05,0.0,5.0,4.0,2.0,109,41,68,0.3761,0.5495,59.8984,17.8259,1.1462,11.454,-6.0252,-57.2055,19.78,26.4727,-12.7669,"{'sl': 68, 'tp': 41}",44,0.08,0.495
5,3,7,5,0.05,0.0,5.0,4.0,2.0,109,41,68,0.3761,0.5495,59.8984,17.8259,1.1462,11.454,-6.0252,-57.2055,19.78,26.4727,-12.7669,"{'sl': 68, 'tp': 41}",44,0.08,0.495
10,3,5,3,0.05,0.0,10.0,5.0,1.0,29,8,21,0.2759,1.984,57.536,58.7248,1.7963,16.2233,-3.4405,-23.4401,12.07,25.0214,-5.5812,"{'sl': 21, 'tp': 8}",26,0.079,0.655
7,3,5,3,0.05,0.0,10.0,4.0,1.0,24,8,16,0.3333,1.9458,46.6987,48.2652,1.866,12.5776,-3.3701,-22.072,8.42,19.9971,-5.7174,"{'sl': 16, 'tp': 8}",20,0.078,0.583
10,3,7,3,0.05,0.5,10.0,5.0,1.0,46,17,29,0.3696,3.5807,164.7119,316.5994,2.6502,15.5604,-3.4419,-22.4268,10.26,25.0214,-5.9477,"{'sl': 29, 'tp': 17}",32,0.077,0.587
10,2,7,3,0.05,0.5,5.0,4.0,2.0,40,15,25,0.375,1.0609,42.4379,26.7974,1.2691,13.3421,-6.3078,-26.7528,19.62,21.8246,-10.5039,"{'sl': 25, 'tp': 15}",26,0.076,0.525
10,3,7,3,0.05,0.5,5.0,5.0,1.5,32,15,17,0.4688,4.28,136.9599,229.9654,2.6929,14.524,-4.7589,-28.1406,15.88,23.6027,-8.3217,"{'sl': 17, 'tp': 15}",25,0.072,0.344
10,3,5,3,0.05,0.5,10.0,5.0,1.0,26,7,19,0.2692,1.8218,47.3673,44.9057,1.7009,16.4211,-3.5568,-21.2984,11.88,25.0214,-5.5812,"{'sl': 19, 'tp': 7}",23,0.072,0.654
7,2,7,5,0.0,0.0,10.0,4.0,2.0,23,11,12,0.4783,2.0161,46.3698,46.2892,1.6825,10.3922,-5.662,-14.9083,14.22,17.8984,-8.7197,"{'sl': 12, 'tp': 11}",19,0.069,0.304
5,3,5,5,0.05,0.5,5.0,5.0,1.5,99,25,74,0.2525,-0.3864,-38.257,-49.7431,0.8931,12.788,-4.8373,-72.9213,17.65,20.0415,-10.0648,"{'sl': 74, 'tp': 25}",44,0.069,0.475
5,3,7,5,0.05,0.5,5.0,5.0,1.5,99,25,74,0.2525,-0.3864,-38.257,-49.7431,0.8931,12.788,-4.8373,-72.9213,17.65,20.0415,-10.0648,"{'sl': 74, 'tp': 25}",44,0.069,0.475
7,2,7,3,0.05,0.5,5.0,6.0,1.5,34,12,22,0.3529,2.5493,86.6769,98.1159,1.7941,16.3192,-4.9615,-24.5687,19.62,22.1249,-7.9029,"{'sl': 22, 'tp': 12}",25,0.068,0.353
7,2,7,5,0.0,0.5,10.0,4.0,2.0,22,11,11,0.5,2.3772,52.2992,55.51,1.8433,10.3922,-5.6377,-11.3919,13.27,17.8984,-8.7197,"{'sl': 11, 'tp': 11}",18,0.065,0.273
5,3,5,3,0.05,0.0,5.0,5.0,1.0,20,2,18,0.1,-1.2796,-25.5918,-23.8453,0.4401,10.0563,-2.5391,-21.828,8.15,11.5432,-5.5812,"{'sl': 18, 'tp': 2}",18,0.063,0.5
5,3,5,3,0.05,0.0,10.0,5.0,1.0,20,2,18,0.1,-1.2796,-25.5918,-23.8453,0.4401,10.0563,-2.5391,-21.828,8.15,11.5432,-5.5812,"{'sl': 18, 'tp': 2}",18,0.063,0.5
5,3,7,3,0.05,0.0,5.0,5.0,1.0,20,2,18,0.1,-1.2796,-25.5918,-23.8453,0.4401,10.0563,-2.5391,-21.828,8.15,11.5432,-5.5812,"{'sl': 18, 'tp': 2}",18,0.063,0.5
5,3,7,3,0.05,0.0,10.0,5.0,1.0,20,2,18,0.1,-1.2796,-25.5918,-23.8453,0.4401,10.0563,-2.5391,-21.828,8.15,11.5432,-5.5812,"{'sl': 18, 'tp': 2}",18,0.063,0.5
7,2,7,3,0.05,0.5,5.0,5.0,1.5,34,13,21,0.3824,2.1042,71.5442,76.7864,1.6816,13.5778,-4.9984,-25.5594,18.03,18.4207,-7.9029,"{'sl': 21, 'tp': 13}",25,0.061,0.382
7,2,5,5,0.05,0.0,5.0,5.0,1.0,36,8,28,0.2222,0.8251,29.7042,24.7188,1.4179,12.5974,-2.5384,-34.6172,14.08,23.9534,-3.8829,"{'tp': 8, 'sl': 28}",26,0.061,0.444
10,2,7,5,0.0,0.5,10.0,4.0,2.0,25,13,12,0.52,2.548,63.6997,66.4981,1.7503,11.4306,-7.0748,-29.3054,18.4,21.8246,-9.9769,"{'sl': 12, 'tp': 12, 'end': 1}",23,0.058,0.36
10,2,7,3,0.0,0.0,10.0,6.0,1.5,49,12,37,0.2449,0.6421,31.4636,7.8321,1.1676,18.2628,-5.0727,-35.6125,19.82,25.7223,-8.8716,"{'sl': 37, 'tp': 11, 'end': 1}",35,0.057,0.49
7,3,7,5,0.05,0.0,10.0,5.0,1.5,45,17,28,0.3778,1.6633,74.8501,81.2807,1.6199,11.5058,-4.3125,-22.6219,13.51,22.464,-7.4395,"{'sl': 28, 'tp': 16, 'end': 1}",27,0.055,0.489
7,2,5,3,0.0,0.5,5.0,6.0,1.5,22,8,14,0.3636,2.9796,65.5509,67.8632,1.872,17.5904,-5.3694,-21.2053,20.68,22.1249,-7.9029,"{'sl': 14, 'tp': 8}",17,0.052,0.318
10,2,7,3,0.0,0.0,10.0,5.0,1.5,49,12,37,0.2449,-0.0641,-3.142,-19.6235,0.9833,15.379,-5.0727,-41.6983,19.39,21.4186,-8.8716,"{'sl': 37, 'tp': 11, 'end': 1}",35,0.052,0.469
7,2,7,5,0.05,0.0,5.0,5.0,1.0,37,9,28,0.2432,0.9813,36.3063,32.9529,1.5108,11.9313,-2.5384,-30.3006,13.86,23.9534,-3.8829,"{'tp': 9, 'sl': 28}",26,0.051,0.432
7,2,5,3,0.0,0.0,5.0,6.0,1.5,23,8,15,0.3478,2.7072,62.2662,62.3494,1.7936,17.5904,-5.2305,-21.2053,21.61,22.1249,-7.9029,"{'sl': 15, 'tp': 8}",18,0.05,0.348
5,2,5,5,0.05,0.5,5.0,4.0,1.0,78,16,62,0.2051,-0.2115,-16.5004,-24.0843,0.9052,9.8502,-2.8081,-44.5509,7.46,19.1427,-7.7418,"{'sl': 62, 'tp': 16}",40,0.048,0.513
5,2,7,5,0.05,0.5,5.0,4.0,1.0,78,16,62,0.2051,-0.2115,-16.5004,-24.0843,0.9052,9.8502,-2.8081,-44.5509,7.46,19.1427,-7.7418,"{'sl': 62, 'tp': 16}",40,0.048,0.513
5,3,5,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
5,3,7,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
7,2,5,3,0.05,0.5,5.0,6.0,1.5,30,11,19,0.3667,3.0522,91.5646,109.5331,1.961,16.986,-5.0148,-21.2053,19.47,22.1249,-7.9029,"{'sl': 19, 'tp': 11}",21,0.042,0.3
7,2,5,5,0.05,0.0,5.0,6.0,1.5,34,10,24,0.2941,1.3024,44.283,39.4714,1.4799,13.6565,-3.8451,-38.7425,23.18,20.5133,-5.7743,"{'tp': 9, 'sl': 24, 'end': 1}",26,0.036,0.559
10,2,7,3,0.0,0.5,10.0,6.0,1.5,48,12,36,0.25,0.7205,34.586,11.3076,1.1874,18.2628,-5.1269,-35.6125,20.19,25.7223,-8.8716,"{'sl': 36, 'tp': 11, 'end': 1}",35,0.036,0.479
7,2,7,5,0.05,0.0,10.0,5.0,1.0,48,11,37,0.2292,0.794,38.1113,31.0698,1.3714,12.7924,-2.7731,-35.4836,12.65,23.9534,-4.8445,"{'sl': 37, 'tp': 11}",31,0.032,0.417
10,2,7,3,0.0,0.5,10.0,5.0,1.5,48,12,36,0.25,-0.0004,-0.0196,-17.0329,0.9999,15.379,-5.1269,-41.6983,19.75,21.4186,-8.8716,"{'sl': 36, 'tp': 11, 'end': 1}",35,0.03,0.458
7,3,5,3,0.05,0.0,10.0,4.0,2.0,24,11,13,0.4583,1.3844,33.2261,25.3594,1.3809,10.9509,-6.7103,-27.9529,12.46,19.9971,-11.3348,"{'sl': 13, 'tp': 10, 'end': 1}",20,0.029,0.542
7,2,7,5,0.05,0.0,10.0,4.0,1.0,48,13,35,0.2708,1.0002,48.009,46.6236,1.5067,10.9817,-2.7072,-22.21,9.46,19.1427,-4.8445,"{'sl': 35, 'tp': 13}",31,0.028,0.417
7,3,7,5,0.05,0.0,5.0,5.0,1.5,38,16,22,0.4211,2.8369,107.8023,154.6986,2.2427,12.1592,-3.943,-12.2171,14.29,22.464,-6.6286,"{'sl': 22, 'tp': 16}",24,0.027,0.474
7,2,7,3,0.05,0.5,10.0,5.0,1.5,48,15,33,0.3125,0.9799,47.0376,29.7427,1.2743,14.5699,-5.1973,-36.3559,20.44,29.4169,-9.0936,"{'sl': 33, 'tp': 14, 'end': 1}",33,0.025,0.417
7,2,7,5,0.05,0.0,5.0,6.0,1.5,35,10,25,0.2857,1.2049,42.1724,36.5277,1.4468,13.6565,-3.7757,-40.0354,22.89,20.5133,-5.7743,"{'tp': 9, 'sl': 25, 'end': 1}",26,0.023,0.543
5,2,5,5,0.05,0.5,5.0,6.0,1.5,76,22,54,0.2895,0.9617,73.0884,58.9262,1.3153,13.8598,-4.2931,-54.3037,19.03,24.6029,-11.5627,"{'sl': 54, 'tp': 21, 'end': 1}",40,0.021,0.421
5,2,7,5,0.05,0.5,5.0,6.0,1.5,76,22,54,0.2895,0.9617,73.0884,58.9262,1.3153,13.8598,-4.2931,-54.3037,19.03,24.6029,-11.5627,"{'sl': 54, 'tp': 21, 'end': 1}",40,0.021,0.421
7,2,5,5,0.0,0.0,10.0,5.0,1.0,21,7,14,0.3333,2.328,48.8879,53.0707,2.2256,12.6826,-2.8493,-15.5794,9.43,20.5083,-4.4099,"{'sl': 14, 'tp': 7}",18,0.02,0.524
5,2,5,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
5,2,7,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
10,2,7,3,0.0,0.0,5.0,4.0,2.0,36,12,24,0.3333,-0.1712,-6.1616,-18.4014,0.9595,12.1737,-6.3436,-31.2696,17.42,19.3253,-10.5039,"{'sl': 24, 'tp': 12}",27,0.009,0.528
10,2,7,3,0.0,0.5,5.0,4.0,2.0,35,12,23,0.3429,-0.058,-2.0317,-14.8863,0.9863,12.1737,-6.4398,-28.3089,17.86,19.3253,-10.5039,"{'sl': 23, 'tp': 12}",27,0.007,0.514
10,2,5,5,0.05,0.5,10.0,4.0,1.0,28,9,19,0.3214,2.0716,58.0055,63.119,1.9633,13.1358,-3.1693,-21.7145,9.11,21.8246,-4.8445,"{'sl': 19, 'tp': 9}",23,-0.002,0.536
7,2,5,3,0.05,0.5,10.0,5.0,1.5,42,14,28,0.3333,1.567,65.8157,58.1434,1.4531,15.077,-5.188,-32.4921,21.24,29.4169,-9.0936,"{'sl': 28, 'tp': 13, 'end': 1}",29,-0.003,0.381
10,3,7,3,0.0,0.0,5.0,5.0,1.5,29,12,17,0.4138,3.4643,100.4647,136.1902,2.2637,14.9971,-4.6765,-18.7694,16.93,18.4207,-7.9029,"{'sl': 17, 'tp': 12}",25,-0.005,0.448
5,3,5,3,0.05,0.0,5.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,5,3,0.05,0.0,10.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,7,3,0.05,0.0,5.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,7,3,0.05,0.0,10.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
10,2,5,5,0.05,0.0,10.0,4.0,1.0,30,9,21,0.3,1.7754,53.2619,55.4718,1.8199,13.1358,-3.0933,-23.7912,9.1,21.8246,-4.8445,"{'sl': 21, 'tp': 9}",24,-0.008,0.533
10,2,7,3,0.05,0.0,10.0,6.0,1.5,60,15,45,0.25,0.843,50.582,21.9466,1.2204,18.6691,-5.099,-44.504,21.15,25.7223,-8.8716,"{'sl': 45, 'tp': 14, 'end': 1}",37,-0.008,0.45
7,2,5,5,0.05,0.0,5.0,4.0,1.0,36,9,27,0.25,0.6986,25.1512,21.1578,1.3708,10.3304,-2.512,-33.1542,10.11,19.1427,-3.8829,"{'tp': 9, 'sl': 27}",26,-0.01,0.417
7,3,7,3,0.05,0.5,10.0,4.0,2.0,31,15,16,0.4839,0.9912,30.7274,17.6656,1.2456,10.3899,-7.8201,-38.6618,11.55,19.9971,-11.7954,"{'sl': 16, 'tp': 14, 'end': 1}",24,-0.011,0.516
7,3,7,5,0.05,0.0,5.0,5.0,1.0,38,15,23,0.3947,3.3991,129.1654,219.1477,3.16,12.5977,-2.6,-10.8773,11.84,22.464,-4.4524,"{'sl': 23, 'tp': 15}",24,-0.013,0.395
7,2,5,5,0.0,0.5,10.0,5.0,1.0,20,7,13,0.35,2.5951,51.9026,57.8288,2.4075,12.6826,-2.8366,-12.9553,9.85,20.5083,-4.4099,"{'sl': 13, 'tp': 7}",17,-0.013,0.5
10,2,7,3,0.05,0.5,5.0,4.0,1.0,41,10,31,0.2439,1.0885,44.63,39.2743,1.4589,14.1887,-3.1373,-22.8606,8.59,21.8246,-5.3019,"{'sl': 31, 'tp': 10}",26,-0.013,0.415
10,2,7,3,0.0,0.0,5.0,6.0,1.5,36,8,28,0.2222,0.1913,6.8856,-8.011,1.0511,17.7101,-4.8141,-35.9378,17.89,22.1249,-7.9029,"{'sl': 28, 'tp': 8}",27,-0.013,0.444
7,2,7,5,0.05,0.0,5.0,4.0,1.0,37,10,27,0.2703,0.822,30.4129,27.5328,1.4484,9.8236,-2.512,-29.6369,9.97,19.1427,-3.8829,"{'tp': 10, 'sl': 27}",26,-0.015,0.405
7,3,5,5,0.05,0.0,5.0,5.0,1.0,35,14,21,0.4,3.6149,126.5216,211.6119,3.2657,13.0259,-2.6591,-9.7616,11.03,22.464,-4.4524,"{'sl': 21, 'tp': 14}",21,-0.018,0.4
10,2,7,3,0.05,0.0,5.0,4.0,1.0,44,10,34,0.2273,0.8274,36.4055,28.1278,1.3451,14.1887,-3.1024,-27.3771,8.34,21.8246,-5.3019,"{'sl': 34, 'tp': 10}",28,-0.018,0.432
5,3,5,3,0.05,0.0,5.0,6.0,1.5,20,2,18,0.1,-2.1741,-43.4816,-37.1095,0.3573,12.0875,-3.7587,-34.6111,11.7,13.8719,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.021,0.35
5,3,5,3,0.05,0.0,10.0,6.0,1.5,20,2,18,0.1,-2.1741,-43.4816,-37.1095,0.3573,12.0875,-3.7587,-34.6111,11.7,13.8719,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.021,0.35
5,3,7,3,0.05,0.0,5.0,6.0,1.5,20,2,18,0.1,-2.1741,-43.4816,-37.1095,0.3573,12.0875,-3.7587,-34.6111,11.7,13.8719,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.021,0.35
5,3,7,3,0.05,0.0,10.0,6.0,1.5,20,2,18,0.1,-2.1741,-43.4816,-37.1095,0.3573,12.0875,-3.7587,-34.6111,11.7,13.8719,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.021,0.35
7,3,7,5,0.05,0.5,5.0,5.0,1.0,29,13,16,0.4483,3.9898,115.7051,186.0591,3.5627,12.3735,-2.8219,-8.9856,12.21,18.9253,-4.4524,"{'sl': 16, 'tp': 13}",20,-0.024,0.379
7,3,5,5,0.05,0.5,5.0,5.0,1.0,26,12,14,0.4615,4.3485,113.0613,179.3045,3.7447,12.8545,-2.9423,-7.8462,11.15,18.9253,-4.4524,"{'sl': 14, 'tp': 12}",17,-0.032,0.385
7,3,7,3,0.05,0.5,10.0,4.0,1.0,31,11,20,0.3548,1.658,51.3992,52.5489,1.6814,11.5304,-3.7718,-26.03,7.03,19.9971,-5.9477,"{'sl': 20, 'tp': 11}",24,-0.032,0.548
10,2,7,5,0.05,0.5,5.0,5.0,1.0,26,6,20,0.2308,1.1643,30.2724,24.9137,1.5156,14.8304,-2.9355,-18.8142,13.96,23.9534,-5.5812,"{'sl': 20, 'tp': 6}",20,-0.035,0.5
7,2,5,3,0.05,0.5,5.0,5.0,1.5,30,12,18,0.4,2.5982,77.9459,89.6084,1.8557,14.0867,-5.0608,-22.1795,17.93,18.4207,-7.9029,"{'sl': 18, 'tp': 12}",21,-0.036,0.333
7,2,5,5,0.05,0.5,5.0,5.0,1.0,32,8,24,0.25,1.1748,37.5946,35.0708,1.595,12.5974,-2.6327,-31.0687,15.06,23.9534,-3.8829,"{'tp': 8, 'sl': 24}",24,-0.038,0.438
10,2,7,5,0.05,0.0,5.0,5.0,1.0,28,6,22,0.2143,0.9117,25.5288,19.0575,1.4023,14.8304,-2.8843,-20.9678,13.61,23.9534,-5.5812,"{'sl': 22, 'tp': 6}",21,-0.038,0.5
7,2,7,5,0.05,0.5,10.0,5.0,1.0,44,11,33,0.25,1.0455,46.0017,41.9489,1.4857,12.7924,-2.8701,-33.2904,13.23,23.9534,-4.8445,"{'sl': 33, 'tp': 11}",29,-0.043,0.409
10,2,7,3,0.0,0.5,5.0,6.0,1.5,35,8,27,0.2286,0.2859,10.008,-5.0462,1.076,17.7101,-4.8768,-35.9378,18.34,22.1249,-7.9029,"{'sl': 27, 'tp': 8}",27,-0.044,0.429
7,2,7,5,0.05,0.5,5.0,5.0,1.0,33,9,24,0.2727,1.3393,44.1967,43.9883,1.6995,11.9313,-2.6327,-26.5177,14.79,23.9534,-3.8829,"{'tp': 9, 'sl': 24}",24,-0.047,0.424
7,2,7,5,0.05,0.5,10.0,4.0,1.0,44,13,31,0.2955,1.2704,55.8994,58.7937,1.6435,10.9817,-2.802,-21.1486,9.75,19.1427,-4.8445,"{'sl': 31, 'tp': 13}",29,-0.047,0.409
10,2,7,5,0.05,0.5,10.0,4.0,1.0,41,13,28,0.3171,1.847,75.7283,88.1422,1.8435,12.7313,-3.2064,-25.6225,8.8,21.8246,-5.0385,"{'sl': 28, 'tp': 13}",31,-0.049,0.488
10,2,7,5,0.05,0.0,10.0,4.0,1.0,43,13,30,0.3023,1.6508,70.9847,79.3219,1.751,12.7313,-3.1508,-27.5955,8.81,21.8246,-5.0385,"{'sl': 30, 'tp': 13}",32,-0.05,0.488
7,2,5,5,0.05,0.5,5.0,6.0,1.5,30,10,20,0.3333,1.864,55.9187,56.9685,1.6934,13.6565,-4.0323,-35.0705,25.23,20.5133,-5.7743,"{'tp': 9, 'sl': 20, 'end': 1}",24,-0.061,0.5
10,3,7,3,0.0,0.5,5.0,5.0,1.5,27,11,16,0.4074,3.3485,90.4082,116.0008,2.21,15.0115,-4.6699,-18.7694,16.52,18.4207,-7.9029,"{'sl': 16, 'tp': 11}",24,-0.067,0.407
7,2,7,5,0.05,0.5,5.0,6.0,1.5,31,10,21,0.3226,1.7357,53.8081,53.6555,1.6502,13.6565,-3.9408,-36.4409,24.84,20.5133,-5.7743,"{'tp': 9, 'sl': 21, 'end': 1}",24,-0.073,0.484
10,2,7,3,0.05,0.0,5.0,4.0,2.0,43,17,26,0.3953,1.4127,60.7444,50.2788,1.3746,13.1119,-6.2368,-30.0225,19.91,21.8246,-10.5039,"{'sl': 26, 'tp': 17}",28,-0.078,0.512
10,2,7,3,0.05,0.5,10.0,6.0,1.5,57,14,43,0.2456,0.7563,43.1102,14.6288,1.1948,18.8864,-5.1465,-43.7069,21.26,25.7223,-8.8716,"{'sl': 43, 'tp': 13, 'end': 1}",37,-0.082,0.439
7,3,7,3,0.05,0.0,10.0,4.0,1.0,36,12,24,0.3333,1.5099,54.3575,55.9494,1.6446,11.5571,-3.5137,-31.0358,7.86,19.9971,-5.9477,"{'sl': 24, 'tp': 12}",28,-0.098,0.528
5,3,5,3,0.05,0.0,5.0,4.0,1.0,20,3,17,0.15,-0.1124,-2.2485,-5.3286,0.944,12.6249,-2.3602,-21.8576,7.2,21.8246,-4.0372,"{'sl': 17, 'tp': 3}",18,-0.1,0.5
5,3,5,3,0.05,0.0,10.0,4.0,1.0,20,3,17,0.15,-0.1124,-2.2485,-5.3286,0.944,12.6249,-2.3602,-21.8576,7.2,21.8246,-4.0372,"{'sl': 17, 'tp': 3}",18,-0.1,0.5
5,3,7,3,0.05,0.0,5.0,4.0,1.0,20,3,17,0.15,-0.1124,-2.2485,-5.3286,0.944,12.6249,-2.3602,-21.8576,7.2,21.8246,-4.0372,"{'sl': 17, 'tp': 3}",18,-0.1,0.5
5,3,7,3,0.05,0.0,10.0,4.0,1.0,20,3,17,0.15,-0.1124,-2.2485,-5.3286,0.944,12.6249,-2.3602,-21.8576,7.2,21.8246,-4.0372,"{'sl': 17, 'tp': 3}",18,-0.1,0.5
10,2,7,3,0.0,0.0,10.0,5.0,1.0,49,9,40,0.1837,0.0765,3.7494,-8.8501,1.0273,15.6947,-3.4376,-34.4413,10.2,21.4186,-5.9477,"{'sl': 40, 'tp': 9}",35,-0.105,0.429
7,3,7,5,0.05,0.0,10.0,5.0,1.0,45,15,30,0.3333,2.2575,101.5875,140.8247,2.1626,12.5977,-2.9126,-15.673,10.58,22.464,-4.993,"{'sl': 30, 'tp': 15}",27,-0.112,0.378
10,2,7,3,0.0,0.5,10.0,5.0,1.0,48,9,39,0.1875,0.1222,5.8643,-6.8808,1.0433,15.6947,-3.4715,-33.0248,10.4,21.4186,-5.9477,"{'sl': 39, 'tp': 9}",35,-0.113,0.417
7,2,7,3,0.05,0.5,10.0,5.0,1.0,48,7,41,0.1458,-1.1043,-53.0082,-46.0567,0.632,13.0031,-3.5129,-59.7717,13.19,18.4207,-6.0957,"{'sl': 41, 'tp': 7}",33,-0.115,0.417
