L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
7,3,7,5,0.05,1.0,10.0,5.0,1.5,22,10,12,0.4545,2.5373,55.8195,60.0036,1.9471,11.4759,-4.9116,-17.437,13.14,18.9253,-7.4395,"{'sl': 12, 'tp': 9, 'end': 1}",18,-0.303,0.409
5,2,5,5,0.05,1.0,3.0,4.0,1.0,29,10,19,0.3448,1.3979,40.5385,41.7044,1.726,9.6374,-2.9387,-20.7735,8.24,16.3686,-7.7418,"{'tp': 10, 'sl': 19}",24,-0.303,0.379
5,2,7,5,0.05,1.0,3.0,4.0,1.0,29,10,19,0.3448,1.3979,40.5385,41.7044,1.726,9.6374,-2.9387,-20.7735,8.24,16.3686,-7.7418,"{'tp': 10, 'sl': 19}",24,-0.303,0.379
5,2,10,5,0.05,1.0,3.0,4.0,1.0,29,10,19,0.3448,1.3979,40.5385,41.7044,1.726,9.6374,-2.9387,-20.7735,8.24,16.3686,-7.7418,"{'tp': 10, 'sl': 19}",24,-0.303,0.379
10,3,7,3,0.1,0.0,5.0,4.0,1.0,45,13,32,0.2889,1.1083,49.8754,48.6043,1.5235,11.1653,-2.9773,-21.2971,11.11,21.8246,-5.3019,"{'sl': 32, 'tp': 13}",27,-0.303,0.444
7,2,10,5,0.05,1.0,5.0,8.0,1.5,24,5,19,0.2083,0.801,19.2246,9.3676,1.2474,19.3858,-4.0897,-34.3321,29.21,24.1403,-5.8604,"{'tp': 5, 'sl': 19}",16,-0.303,0.542
10,3,7,3,0.05,0.5,5.0,8.0,1.5,32,13,19,0.4062,7.1825,229.8409,587.2233,3.6353,24.3891,-4.5904,-28.1406,26.25,37.8244,-8.3217,"{'sl': 19, 'tp': 13}",25,-0.304,0.344
10,3,3,5,0.1,0.0,5.0,6.0,1.0,25,5,20,0.2,1.2337,30.8425,25.9721,1.6028,16.4008,-2.5581,-15.1316,12.84,26.9768,-4.1068,"{'sl': 20, 'tp': 5}",19,-0.304,0.32
10,2,10,3,0.05,0.0,3.0,4.0,2.0,30,12,18,0.4,1.6631,49.8918,43.4323,1.4691,13.0209,-5.9088,-26.304,19.8,21.8246,-10.3132,"{'sl': 18, 'tp': 12}",23,-0.304,0.5
10,3,7,5,0.1,0.0,5.0,5.0,1.5,32,10,22,0.3125,1.0406,33.2992,25.3241,1.366,12.4292,-4.136,-28.6443,17.78,22.464,-8.3217,"{'sl': 22, 'tp': 10}",23,-0.304,0.469
10,3,10,5,0.1,0.5,3.0,4.0,1.0,28,9,19,0.3214,2.4464,68.4993,81.1618,2.4179,12.9787,-2.5426,-11.5877,10.71,22.906,-4.1068,"{'sl': 19, 'tp': 9}",21,-0.305,0.321
7,2,10,3,0.1,0.5,3.0,4.0,1.0,30,11,19,0.3667,2.1187,63.5597,75.701,2.2517,10.3943,-2.6725,-15.9799,13.1,19.3253,-3.6917,"{'sl': 19, 'tp': 11}",23,-0.305,0.333
7,2,10,5,0.1,0.0,3.0,8.0,1.5,60,18,42,0.3,2.6703,160.2195,259.2225,1.981,17.9746,-3.8887,-29.4077,24.67,36.0025,-11.4916,"{'sl': 42, 'tp': 17, 'end': 1}",35,-0.305,0.417
10,3,5,3,0.05,1.0,10.0,4.0,1.0,21,6,15,0.2857,1.9199,40.3178,38.3328,1.7723,15.4207,-3.4804,-18.4591,8.33,21.8246,-5.3019,"{'sl': 15, 'tp': 6}",19,-0.306,0.619
10,2,3,5,0.1,1.0,5.0,8.0,1.5,20,7,13,0.35,4.8879,97.7582,124.6346,2.8133,21.6671,-4.147,-20.339,21.55,37.8244,-5.8066,"{'tp': 7, 'sl': 13}",14,-0.307,0.45
10,2,7,5,0.1,0.5,5.0,5.0,1.5,43,17,26,0.3953,2.1561,92.7144,115.7937,1.8351,11.9848,-4.2703,-23.4805,18.77,23.9534,-8.3217,"{'tp': 17, 'sl': 26}",29,-0.307,0.372
7,2,10,3,0.0,1.0,10.0,6.0,1.5,32,9,23,0.2812,1.466,46.9122,30.9178,1.3739,19.1545,-5.4556,-27.2083,21.69,35.3203,-9.0936,"{'sl': 23, 'tp': 8, 'end': 1}",26,-0.307,0.406
10,2,7,3,0.05,0.5,3.0,8.0,1.5,24,5,19,0.2083,1.2569,30.1652,14.5146,1.315,25.1885,-5.0409,-29.4109,22.5,28.8481,-8.3217,"{'sl': 19, 'tp': 5}",20,-0.307,0.292
10,3,7,3,0.1,0.0,5.0,4.0,2.0,44,24,20,0.5455,3.496,153.8249,282.0023,2.3029,11.3287,-5.9031,-26.1448,21.34,21.8246,-10.5039,"{'sl': 20, 'tp': 24}",27,-0.308,0.455
5,2,3,5,0.05,1.0,3.0,4.0,1.0,28,10,18,0.3571,1.5283,42.7926,44.9723,1.7986,9.6374,-2.9768,-20.7735,8.36,16.3686,-7.7418,"{'tp': 10, 'sl': 18}",23,-0.308,0.393
10,2,10,5,0.1,0.0,5.0,5.0,1.5,52,19,33,0.3654,1.9447,101.1219,123.3767,1.7013,12.9109,-4.3692,-23.4805,17.33,23.9534,-11.4916,"{'tp': 19, 'sl': 33}",33,-0.308,0.365
10,3,5,5,0.1,0.0,10.0,5.0,1.5,30,10,20,0.3333,1.0158,30.4733,23.6142,1.3738,11.2003,-4.0765,-19.4587,20.7,22.464,-8.3217,"{'sl': 20, 'tp': 9, 'end': 1}",23,-0.308,0.433
7,2,10,3,0.1,1.0,10.0,6.0,1.5,61,15,46,0.2459,0.9411,57.4075,32.0196,1.2697,18.015,-4.6265,-37.7051,21.13,35.3203,-9.0936,"{'sl': 46, 'tp': 14, 'end': 1}",38,-0.308,0.41
5,3,5,3,0.1,0.5,3.0,6.0,1.0,24,2,22,0.0833,-1.1538,-27.6908,-26.3913,0.519,14.9411,-2.617,-33.8426,14.67,17.4882,-5.5812,"{'sl': 22, 'tp': 2}",19,-0.308,0.5
7,3,10,5,0.05,0.5,5.0,4.0,2.0,30,16,14,0.5333,2.3748,71.2443,84.4542,1.8797,9.5143,-5.7846,-11.2282,14.0,15.1202,-8.8049,"{'sl': 14, 'tp': 16}",21,-0.309,0.5
10,2,7,5,0.1,1.0,5.0,8.0,1.5,34,10,24,0.2941,3.1044,105.5481,128.6787,2.0542,20.5674,-4.1719,-33.2851,22.82,37.8244,-8.3217,"{'tp': 10, 'sl': 24}",23,-0.31,0.441
10,3,7,3,0.1,1.0,10.0,4.0,2.0,48,24,24,0.5,2.7099,130.077,186.6043,1.8008,12.1882,-6.7684,-30.193,17.56,21.8246,-11.7954,"{'sl': 24, 'tp': 23, 'end': 1}",33,-0.31,0.5
7,3,7,3,0.1,0.0,5.0,4.0,1.0,52,18,34,0.3462,1.3924,72.4027,86.4277,1.7195,9.6128,-2.9597,-15.9961,11.31,16.5112,-5.3019,"{'sl': 34, 'tp': 18}",33,-0.31,0.346
10,3,7,3,0.1,0.5,5.0,4.0,1.0,44,13,31,0.2955,1.1854,52.1573,52.0745,1.5609,11.1653,-2.9997,-21.2971,11.27,21.8246,-5.3019,"{'sl': 31, 'tp': 13}",27,-0.31,0.432
10,3,10,3,0.1,1.0,5.0,4.0,1.0,43,10,33,0.2326,0.5619,24.1605,15.5935,1.2412,12.4313,-3.0349,-23.3668,10.07,21.8246,-5.3019,"{'sl': 33, 'tp': 10}",28,-0.31,0.465
10,2,7,3,0.0,0.5,3.0,5.0,1.5,22,4,18,0.1818,-1.2277,-27.0104,-28.7493,0.6956,15.429,-4.9292,-39.1981,19.14,17.9926,-7.7599,"{'sl': 18, 'tp': 4}",20,-0.31,0.409
7,2,5,5,0.05,1.0,5.0,8.0,1.5,22,5,17,0.2273,1.2362,27.1956,18.6808,1.39,19.3858,-4.102,-32.9162,29.64,24.1403,-5.7743,"{'tp': 5, 'sl': 17}",16,-0.311,0.545
10,3,10,3,0.05,0.0,5.0,8.0,1.5,41,14,27,0.3415,5.2943,217.0681,488.4975,2.796,24.1376,-4.4763,-34.506,25.68,37.8244,-8.3217,"{'sl': 27, 'tp': 14}",32,-0.312,0.341
10,2,10,5,0.05,0.5,5.0,4.0,2.0,30,13,17,0.4333,2.0331,60.9928,61.9667,1.65,11.9101,-5.5199,-22.8753,22.13,21.8246,-9.9769,"{'sl': 17, 'tp': 13}",22,-0.312,0.4
10,3,10,3,0.1,0.5,10.0,4.0,2.0,69,32,37,0.4638,2.0453,141.1249,198.202,1.6014,11.7432,-6.3421,-33.8945,20.13,21.8246,-11.7954,"{'sl': 37, 'tp': 31, 'end': 1}",41,-0.312,0.507
10,2,10,3,0.1,1.0,3.0,4.0,2.0,27,13,14,0.4815,2.6911,72.6599,84.0071,1.9466,11.4939,-5.4829,-18.2069,21.85,21.8246,-9.2361,"{'sl': 14, 'tp': 13}",20,-0.313,0.444
10,2,10,3,0.0,0.5,5.0,4.0,1.0,41,10,31,0.2439,0.7764,31.8334,24.1622,1.319,13.163,-3.2192,-26.0728,7.93,19.3253,-5.3019,"{'sl': 31, 'tp': 10}",30,-0.313,0.39
10,3,10,5,0.1,0.5,5.0,5.0,1.5,37,9,28,0.2432,-0.5985,-22.1446,-27.1514,0.8214,11.3142,-4.4276,-46.2037,16.08,22.3441,-8.7273,"{'sl': 28, 'tp': 9}",28,-0.313,0.432
7,3,7,5,0.1,0.0,3.0,6.0,1.0,56,13,43,0.2321,1.8,100.7978,128.6277,1.9249,16.1367,-2.5344,-22.8611,17.41,26.9768,-5.636,"{'sl': 43, 'tp': 13}",31,-0.314,0.393
7,2,3,5,0.1,1.0,10.0,6.0,1.0,51,13,38,0.2549,1.9447,99.1788,125.5669,1.8896,16.2048,-2.9338,-24.078,12.2,24.6299,-4.8445,"{'tp': 13, 'sl': 38}",32,-0.314,0.412
10,3,3,5,0.1,0.0,3.0,4.0,1.0,22,6,16,0.2727,1.2364,27.2007,25.6286,1.6991,11.0181,-2.4318,-8.4029,10.0,17.9512,-4.1068,"{'sl': 16, 'tp': 6}",17,-0.314,0.273
10,2,10,3,0.1,1.0,5.0,6.0,1.0,52,10,42,0.1923,0.877,45.6041,34.0058,1.3591,17.2612,-3.024,-27.7809,12.6,25.0637,-5.5812,"{'sl': 42, 'tp': 10}",32,-0.314,0.442
10,3,5,5,0.1,1.0,10.0,4.0,2.0,20,10,10,0.5,2.4043,48.0852,50.118,1.9175,10.0493,-5.2407,-12.3266,17.05,21.8246,-7.7387,"{'sl': 10, 'tp': 9, 'end': 1}",18,-0.315,0.45
7,2,3,5,0.05,0.0,5.0,6.0,1.0,34,7,27,0.2059,0.9303,31.6294,26.6322,1.4596,14.3501,-2.5489,-33.9061,14.97,20.5133,-3.8829,"{'tp': 6, 'sl': 27, 'end': 1}",24,-0.315,0.382
10,2,10,5,0.1,0.5,5.0,8.0,1.5,50,14,36,0.28,2.5011,125.0549,161.432,1.8563,19.364,-4.0567,-31.5252,23.7,37.8244,-8.3217,"{'tp': 13, 'sl': 36, 'end': 1}",32,-0.316,0.4
10,2,7,3,0.1,0.5,5.0,6.0,1.0,48,11,37,0.2292,1.7255,82.8243,90.9374,1.7326,17.8067,-3.0554,-27.1891,13.31,25.0637,-5.5812,"{'sl': 37, 'tp': 11}",29,-0.316,0.417
10,2,10,3,0.0,1.0,5.0,4.0,1.0,36,10,26,0.2778,1.3007,46.8255,44.593,1.5522,13.163,-3.2617,-26.0728,8.14,19.3253,-5.3019,"{'sl': 26, 'tp': 10}",29,-0.316,0.389
7,2,7,5,0.05,1.0,5.0,8.0,1.5,23,5,18,0.2174,1.0907,25.085,16.176,1.3492,19.3858,-3.9913,-34.3321,28.91,24.1403,-5.7743,"{'tp': 5, 'sl': 18}",16,-0.316,0.522
7,2,3,5,0.0,0.0,10.0,4.0,1.0,20,7,13,0.35,1.6857,33.7134,34.2306,1.907,10.1261,-2.8592,-14.1618,6.9,16.3866,-4.4099,"{'sl': 13, 'tp': 7}",18,-0.317,0.45
7,2,3,5,0.1,1.0,5.0,8.0,1.5,40,12,28,0.3,3.2877,131.5072,187.6056,2.138,20.5888,-4.1271,-27.0655,21.57,28.5313,-5.7743,"{'tp': 12, 'sl': 28}",27,-0.318,0.4
10,2,10,5,0.1,1.0,3.0,8.0,1.5,25,5,20,0.2,0.1025,2.5618,-5.1023,1.0331,16.0006,-3.8721,-31.3224,25.48,20.3517,-8.3217,"{'sl': 20, 'tp': 5}",20,-0.321,0.44
10,2,7,5,0.1,0.5,3.0,6.0,1.0,30,4,26,0.1333,-0.4972,-14.9174,-17.5507,0.775,12.8422,-2.5495,-27.3755,17.93,20.5133,-5.5812,"{'sl': 26, 'tp': 3, 'end': 1}",23,-0.321,0.433
7,2,3,5,0.1,0.5,10.0,6.0,1.0,68,17,51,0.25,1.7403,118.3414,163.2501,1.8357,15.2906,-2.7765,-24.4533,13.94,24.6299,-4.8445,"{'tp': 16, 'sl': 51, 'end': 1}",40,-0.322,0.382
7,2,10,3,0.1,1.0,5.0,6.0,1.0,45,10,35,0.2222,1.4685,66.0805,66.2584,1.6501,16.7721,-2.904,-24.8846,14.78,25.0637,-5.3019,"{'sl': 35, 'tp': 10}",32,-0.322,0.333
10,2,7,5,0.1,0.5,3.0,8.0,1.5,30,8,22,0.2667,1.3291,39.873,32.955,1.4653,15.6954,-3.895,-22.6221,27.67,20.5133,-8.3217,"{'sl': 22, 'tp': 7, 'end': 1}",23,-0.322,0.4
10,2,10,5,0.1,1.0,3.0,6.0,1.0,25,3,22,0.12,-1.0603,-26.5087,-25.114,0.5379,10.2852,-2.6075,-23.0531,16.08,12.394,-5.5812,"{'sl': 22, 'tp': 3}",20,-0.323,0.44
7,2,7,3,0.1,0.5,3.0,4.0,1.0,27,11,16,0.4074,2.6293,70.9898,89.4429,2.6377,10.3943,-2.7092,-12.4763,12.3,19.3253,-3.6917,"{'sl': 16, 'tp': 11}",20,-0.324,0.333
10,2,3,5,0.1,1.0,10.0,4.0,2.0,30,17,13,0.5667,3.17,95.0992,127.1305,2.1309,10.5407,-6.4686,-23.0304,17.43,18.8779,-8.9061,"{'tp': 16, 'sl': 13, 'end': 1}",22,-0.324,0.467
10,2,7,3,0.1,0.5,3.0,6.0,1.0,29,6,23,0.2069,1.1397,33.0506,26.6626,1.4707,17.2114,-3.0529,-19.4654,16.34,21.0575,-5.5812,"{'sl': 23, 'tp': 6}",22,-0.324,0.448
10,2,5,5,0.1,0.5,3.0,6.0,1.0,24,4,20,0.1667,-0.1358,-3.2582,-7.2439,0.9404,12.8422,-2.7314,-21.695,17.29,20.5133,-5.5812,"{'sl': 20, 'tp': 3, 'end': 1}",20,-0.324,0.417
10,3,7,3,0.1,0.5,5.0,4.0,2.0,43,24,19,0.5581,3.6811,158.2888,299.8513,2.3934,11.3287,-5.9789,-26.1448,20.93,21.8246,-10.5039,"{'sl': 19, 'tp': 24}",27,-0.325,0.442
7,2,5,5,0.05,0.0,10.0,6.0,1.0,45,10,35,0.2222,1.2848,57.8168,56.6848,1.6082,15.2886,-2.7163,-31.6374,14.6,24.6299,-4.8445,"{'sl': 35, 'tp': 9, 'end': 1}",30,-0.325,0.378
7,2,7,3,0.1,0.0,3.0,6.0,1.5,29,9,20,0.3103,2.3772,68.9398,74.4655,1.8954,16.2146,-3.8496,-19.3494,21.79,21.6111,-7.3845,"{'sl': 20, 'tp': 9}",21,-0.326,0.414
7,2,10,5,0.1,0.0,10.0,6.0,1.0,94,22,72,0.234,1.5135,142.2676,210.2176,1.7159,15.4995,-2.76,-30.5679,14.68,26.9768,-7.6944,"{'tp': 21, 'sl': 72, 'end': 1}",46,-0.327,0.404
7,3,10,5,0.05,0.5,10.0,4.0,2.0,37,18,19,0.4865,1.3771,50.952,46.6249,1.4315,9.3913,-6.2153,-29.1372,13.62,15.763,-9.886,"{'sl': 19, 'tp': 17, 'end': 1}",24,-0.327,0.459
5,2,5,5,0.1,1.0,3.0,8.0,1.5,43,16,27,0.3721,4.3234,185.908,371.5149,2.5486,19.1223,-4.4463,-47.6257,27.33,32.8372,-11.5627,"{'tp': 16, 'sl': 27}",29,-0.328,0.442
7,3,5,5,0.05,0.5,5.0,4.0,2.0,26,12,14,0.4615,1.6222,42.1783,39.475,1.5208,10.2636,-5.7846,-15.0068,13.15,15.1202,-8.8049,"{'sl': 14, 'tp': 12}",17,-0.328,0.538
7,2,7,5,0.1,1.0,3.0,5.0,1.5,30,12,18,0.4,1.6616,49.8487,51.6992,1.6646,10.4042,-4.1668,-28.1791,20.37,15.0502,-5.8066,"{'tp': 12, 'sl': 18}",21,-0.329,0.367
7,2,5,3,0.1,1.0,5.0,4.0,1.0,31,12,19,0.3871,2.9367,91.0365,125.9637,2.6694,12.1308,-2.8702,-19.8714,9.97,19.3253,-5.3019,"{'sl': 19, 'tp': 12}",23,-0.331,0.323
7,2,7,3,0.0,1.0,10.0,6.0,1.5,29,9,20,0.3103,2.1478,62.2848,53.3551,1.5657,19.1545,-5.5053,-24.8082,22.24,35.3203,-9.0936,"{'sl': 20, 'tp': 8, 'end': 1}",23,-0.332,0.414
10,2,5,5,0.1,0.5,10.0,4.0,2.0,42,26,16,0.619,4.3901,184.385,417.4968,2.8901,10.8437,-6.097,-20.3083,19.67,21.8246,-8.9061,"{'tp': 25, 'sl': 16, 'end': 1}",29,-0.333,0.452
7,2,10,3,0.1,1.0,3.0,5.0,1.5,22,8,14,0.3636,2.0324,44.7125,43.9835,1.758,12.9622,-4.2132,-15.2609,20.86,17.9926,-7.3845,"{'sl': 14, 'tp': 8}",17,-0.333,0.364
10,2,5,5,0.1,0.0,10.0,6.0,1.0,45,13,32,0.2889,2.5504,114.769,158.0855,2.1144,16.7503,-3.2183,-25.2892,15.87,28.3433,-7.6944,"{'tp': 12, 'sl': 32, 'end': 1}",31,-0.335,0.444
10,2,5,5,0.1,0.5,5.0,5.0,1.5,32,13,19,0.4062,2.5032,80.1022,95.9988,1.9806,12.4455,-4.2994,-18.255,19.97,23.9534,-8.3217,"{'tp': 13, 'sl': 19}",23,-0.335,0.344
10,3,7,3,0.05,0.0,5.0,8.0,1.5,35,14,21,0.4,6.9502,243.2554,669.8128,3.5695,24.1376,-4.5082,-28.1406,28.43,37.8244,-8.3217,"{'sl': 21, 'tp': 14}",28,-0.336,0.371
10,3,7,5,0.1,0.5,3.0,6.0,1.0,24,4,20,0.1667,0.6837,16.4089,9.7953,1.3117,17.2639,-2.6323,-18.2424,17.62,26.833,-5.5812,"{'sl': 20, 'tp': 4}",18,-0.336,0.292
7,2,5,5,0.1,1.0,5.0,5.0,1.5,44,16,28,0.3636,1.8392,80.925,94.8702,1.6981,12.3031,-4.1401,-32.1585,16.23,17.7946,-5.7743,"{'tp': 16, 'sl': 28}",29,-0.337,0.409
7,2,7,3,0.05,0.5,10.0,6.0,1.5,48,14,34,0.2917,1.4182,68.0737,52.0286,1.3874,17.4122,-5.1676,-35.3396,21.62,35.3203,-9.0936,"{'sl': 34, 'tp': 13, 'end': 1}",33,-0.337,0.375
10,3,7,5,0.1,0.5,5.0,5.0,1.5,29,9,20,0.3103,0.5781,16.7653,8.6891,1.1971,11.3142,-4.2531,-28.6443,18.17,22.3441,-8.3217,"{'sl': 20, 'tp': 9}",22,-0.337,0.483
7,3,10,5,0.05,1.0,10.0,5.0,1.5,23,10,13,0.4348,2.2747,52.3178,54.4007,1.8379,11.4759,-4.8031,-17.437,12.61,18.9253,-7.4395,"{'sl': 13, 'tp': 9, 'end': 1}",18,-0.338,0.391
10,2,10,5,0.1,0.5,3.0,8.0,1.5,33,8,25,0.2424,0.901,29.7327,19.9067,1.3103,15.6954,-3.8332,-25.2469,26.79,20.5133,-8.3217,"{'sl': 25, 'tp': 7, 'end': 1}",25,-0.338,0.394
10,3,10,3,0.05,0.5,3.0,6.0,1.5,23,9,14,0.3913,3.9126,89.9908,115.6715,2.5079,16.6298,-4.2627,-23.4207,24.78,21.0575,-8.3217,"{'tp': 9, 'sl': 14}",19,-0.34,0.391
7,2,5,3,0.1,0.5,3.0,8.0,1.5,22,7,15,0.3182,4.2666,93.8663,113.6894,2.4838,22.4469,-4.2175,-13.3015,25.55,28.8481,-7.3845,"{'sl': 15, 'tp': 7}",17,-0.34,0.318
10,2,7,5,0.05,0.5,5.0,4.0,2.0,26,12,14,0.4615,2.2809,59.3025,61.4906,1.7388,11.6309,-5.7334,-17.4459,22.04,21.8246,-9.9769,"{'tp': 12, 'sl': 14}",20,-0.34,0.346
10,2,10,5,0.1,0.5,5.0,5.0,1.5,50,18,32,0.36,1.803,90.1495,106.0843,1.6794,12.3801,-4.1467,-23.4805,17.52,23.9534,-8.3217,"{'tp': 18, 'sl': 32}",32,-0.341,0.36
10,3,10,3,0.1,0.0,5.0,4.0,1.0,54,13,41,0.2407,0.4225,22.8145,12.8217,1.1865,11.1653,-2.9838,-23.3668,11.02,21.8246,-5.3019,"{'sl': 41, 'tp': 13}",32,-0.342,0.444
7,3,7,5,0.1,1.0,5.0,5.0,1.5,38,13,25,0.3421,1.3928,52.9281,50.8076,1.5082,12.0821,-4.1656,-25.198,12.5,18.9253,-6.6286,"{'sl': 25, 'tp': 13}",25,-0.343,0.421
7,2,3,5,0.05,0.0,3.0,6.0,1.0,25,7,18,0.28,2.3081,57.7024,65.0048,2.3498,14.3501,-2.3749,-16.5733,17.08,20.5133,-3.3959,"{'tp': 6, 'sl': 18, 'end': 1}",20,-0.344,0.36
7,2,5,5,0.0,0.5,10.0,4.0,1.0,20,7,13,0.35,1.7003,34.0069,34.6368,1.9222,10.1261,-2.8366,-13.9021,6.95,16.3866,-4.4099,"{'sl': 13, 'tp': 7}",17,-0.344,0.45
7,2,7,5,0.1,0.0,10.0,6.0,1.0,91,22,69,0.2418,1.671,152.0589,242.7402,1.8048,15.4995,-2.7381,-27.1863,14.7,26.9768,-7.6944,"{'tp': 21, 'sl': 69, 'end': 1}",46,-0.344,0.396
7,3,5,5,0.05,0.5,10.0,4.0,2.0,33,14,19,0.4242,0.6632,21.886,10.8704,1.1853,9.9984,-6.2153,-29.1372,12.91,15.763,-9.886,"{'sl': 19, 'tp': 13, 'end': 1}",22,-0.344,0.485
7,2,5,5,0.1,0.0,10.0,6.0,1.5,83,30,53,0.3614,2.6593,220.7212,521.9556,1.9868,14.8128,-4.2201,-32.6554,19.51,26.9768,-11.4916,"{'tp': 29, 'sl': 53, 'end': 1}",45,-0.345,0.422
10,3,5,5,0.1,0.5,10.0,5.0,1.5,27,9,18,0.3333,0.5163,13.9394,7.2062,1.1844,9.9488,-4.2,-20.9839,21.44,18.9253,-8.3217,"{'sl': 18, 'tp': 8, 'end': 1}",22,-0.345,0.444
7,2,7,3,0.05,1.0,10.0,6.0,1.5,40,12,28,0.3,1.5335,61.3413,46.3021,1.4075,17.6559,-5.3761,-28.1072,22.77,35.3203,-9.0936,"{'sl': 28, 'tp': 11, 'end': 1}",30,-0.347,0.4
10,2,7,3,0.05,0.0,3.0,4.0,2.0,27,11,16,0.4074,1.9171,51.7628,46.6227,1.5253,13.6632,-6.1582,-24.7578,19.19,21.8246,-10.3132,"{'sl': 16, 'tp': 11}",22,-0.348,0.481
7,2,10,3,0.0,0.0,10.0,6.0,1.5,38,10,28,0.2632,1.0852,41.2359,21.5763,1.2797,18.8664,-5.2653,-34.5311,21.95,35.3203,-9.0936,"{'sl': 28, 'tp': 9, 'end': 1}",30,-0.348,0.421
7,2,7,5,0.1,1.0,5.0,4.0,2.0,50,27,23,0.54,2.6056,130.2825,213.4465,2.0313,9.504,-5.4924,-26.4937,19.52,15.1176,-7.6658,"{'tp': 27, 'sl': 23}",31,-0.349,0.46
10,2,7,3,0.1,0.0,10.0,4.0,2.0,67,29,38,0.4328,1.681,112.6238,127.8251,1.4669,12.2005,-6.3471,-22.6619,22.66,21.8246,-11.7954,"{'sl': 38, 'tp': 28, 'end': 1}",41,-0.349,0.463
7,3,7,3,0.1,0.0,5.0,6.0,1.5,51,14,37,0.2745,1.0478,53.4368,40.9321,1.3375,15.1253,-4.2788,-29.3313,20.75,21.0575,-7.9029,"{'sl': 37, 'tp': 14}",33,-0.349,0.353
10,3,10,3,0.1,0.5,5.0,4.0,1.0,53,13,40,0.2453,0.4735,25.0964,15.4563,1.209,11.1653,-3.0013,-23.3668,11.15,21.8246,-5.3019,"{'sl': 40, 'tp': 13}",32,-0.349,0.434
7,2,5,3,0.1,0.0,3.0,4.0,1.0,24,8,16,0.3333,2.2982,55.1567,62.555,2.3164,12.1319,-2.6187,-11.4604,11.38,19.3253,-3.4821,"{'sl': 16, 'tp': 8}",18,-0.35,0.333
10,3,10,5,0.05,0.5,10.0,5.0,1.5,30,11,19,0.3667,1.3676,41.0288,33.7041,1.4506,12.0068,-4.7919,-35.2124,15.1,23.6027,-8.7273,"{'sl': 19, 'tp': 10, 'end': 1}",23,-0.35,0.3
7,3,3,3,0.1,0.5,10.0,5.0,1.5,21,9,12,0.4286,2.0037,42.0779,42.4881,1.7906,10.589,-4.4352,-23.6361,17.48,14.9566,-6.3292,"{'sl': 12, 'tp': 8, 'end': 1}",18,-0.352,0.571
10,3,5,3,0.1,0.0,5.0,6.0,1.0,31,5,26,0.1613,-0.0909,-2.818,-9.3569,0.9648,15.4639,-3.0822,-25.9999,15.9,21.0575,-5.5812,"{'sl': 26, 'tp': 5}",23,-0.352,0.452
10,3,7,5,0.1,0.0,3.0,4.0,1.0,27,9,18,0.3333,2.5069,67.6864,81.3468,2.5325,12.4282,-2.4537,-8.4029,11.41,21.8246,-4.1068,"{'sl': 18, 'tp': 9}",20,-0.353,0.259
10,2,5,5,0.1,1.0,5.0,8.0,1.5,23,8,15,0.3478,4.1261,94.901,116.4061,2.4321,20.1458,-4.4177,-20.339,22.35,37.8244,-8.3217,"{'tp': 8, 'sl': 15}",17,-0.353,0.435
7,2,10,5,0.05,0.0,5.0,6.0,1.0,38,8,30,0.2105,0.9576,36.3886,31.7122,1.4759,14.1056,-2.5485,-34.8581,16.32,20.5133,-3.9403,"{'tp': 7, 'sl': 30, 'end': 1}",26,-0.355,0.368
7,2,10,3,0.05,0.5,10.0,6.0,1.5,53,15,38,0.283,1.4043,74.4279,56.9058,1.3828,17.9223,-5.116,-37.4035,21.3,35.3203,-9.0936,"{'sl': 38, 'tp': 14, 'end': 1}",36,-0.355,0.377
10,3,7,5,0.05,0.5,10.0,4.0,1.0,21,11,10,0.5238,5.0181,105.3811,161.5818,4.7236,12.1529,-2.8301,-6.3361,12.81,21.8246,-4.7088,"{'sl': 10, 'tp': 11}",17,-0.356,0.524
5,2,5,3,0.1,0.0,10.0,4.0,2.0,35,15,20,0.4286,2.3411,81.9383,96.9643,1.8283,12.0574,-4.9462,-18.3789,18.37,21.312,-7.3174,"{'sl': 20, 'tp': 14, 'end': 1}",24,-0.356,0.486
5,2,7,3,0.1,0.0,10.0,4.0,2.0,35,15,20,0.4286,2.3411,81.9383,96.9643,1.8283,12.0574,-4.9462,-18.3789,18.37,21.312,-7.3174,"{'sl': 20, 'tp': 14, 'end': 1}",24,-0.356,0.486
5,2,10,3,0.1,0.0,10.0,4.0,2.0,35,15,20,0.4286,2.3411,81.9383,96.9643,1.8283,12.0574,-4.9462,-18.3789,18.37,21.312,-7.3174,"{'sl': 20, 'tp': 14, 'end': 1}",24,-0.356,0.486
7,2,10,5,0.1,1.0,3.0,5.0,1.5,32,12,20,0.375,1.2866,41.1721,38.7852,1.492,10.4042,-4.1839,-28.1791,19.41,15.0502,-5.9031,"{'tp': 12, 'sl': 20}",23,-0.356,0.375
