ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,87,46,0.5287356321839081,0.07241379310344824,6.299999999999997,2.4193695449230113,1.0495672698662473,-39.078600671334065,3.264367816091954,60,73,1.19
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,67,35,0.5223880597014925,0.034328358208955204,2.2999999999999985,-0.7114925323795318,1.0231854838709677,-33.62324842722572,2.4776119402985075,51,73,0.92
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,31,18,0.5806451612903226,0.3838709677419353,11.899999999999995,11.092783232741589,1.2952853598014886,-13.357690710580684,2.6774193548387095,29,73,0.42
rsi,"{'period': 5, 'threshold': 20.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,11,6,0.5454545454545454,0.17272727272727265,1.899999999999999,1.4170873888190272,1.1225806451612903,-9.278445545289127,1.8181818181818181,10,73,0.15
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,232,112,0.4827586206896552,-0.20344827586206898,-47.2,-43.846708320145034,0.873118279569892,-64.72020929521906,3.0948275862068964,92,73,3.18
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,328,160,0.4878048780487805,-0.1731707317073171,-56.800000000000004,-51.151131721463926,0.8909370199692775,-64.18000229936976,3.1097560975609757,97,73,4.49
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,138,72,0.5217391304347826,0.030434782608695633,4.1999999999999975,-1.988673228255633,1.0205278592375364,-43.671657861581934,3.050724637681159,78,73,1.89
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,64,37,0.578125,0.36875,23.6,23.05828169192836,1.2819593787335728,-22.49506288672477,2.5,45,73,0.88
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,290,146,0.503448275862069,-0.07931034482758623,-23.000000000000007,-30.294248993945562,0.9484767025089602,-59.24487822151501,2.972413793103448,97,73,3.97
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,170,86,0.5058823529411764,-0.06470588235294127,-11.000000000000014,-17.030303428931038,0.9577572964669735,-55.167074576856066,3.0058823529411764,82,73,2.33
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,93,52,0.5591397849462365,0.25483870967741923,23.69999999999999,21.583417567092166,1.1864673485444532,-26.408575776019227,2.806451612903226,58,73,1.27
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,122,64,0.5245901639344263,0.04754098360655738,5.800000000000001,0.3143477618968493,1.0322580645161288,-29.402532989852514,2.8524590163934427,77,73,1.67
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,40,24,0.6,0.5,20.0,19.99120842486619,1.4032258064516128,-12.853145648732479,3.075,34,73,0.55
